ID,Code,,,,,,,,,,,,,
424,"{""6"":""3 থেকে 6 ঘন্টা""}",,,,,,,,,,,,,
425,"{""6"":""6 থেকে 8 ঘন্টা""}",,,,,,,,,,,,,
426,"{""6"":""8 ঘন্টার উপরে""}",,,,,,,,,,,,,
1779,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1780,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
427,"{""6"":""7 দিনের নীচে""}",,,,,,,,,,,,,
428,"{""6"":""7 থেকে 15 দিন""}",,,,,,,,,,,,,
429,"{""6"":""16 থেকে ২1 দিন""}",,,,,,,,,,,,,
430,"{""6"":""21 দিনের মধ্যে""}",,,,,,,,,,,,,
1781,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1782,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
431,"{""6"":""কৃষি""}",,,,,,,,,,,,,
432,"{""6"":""গৃহস্থলী কর্ম""}",,,,,,,,,,,,,
433,"{""6"":""বীজ বপন""}",,,,,,,,,,,,,
434,"{""6"":""ইট ক্লিন""}",,,,,,,,,,,,,
435,"{""6"":""কার্পেট বয়ন""}",,,,,,,,,,,,,
436,"{""6"":""নির্মাণ""}",,,,,,,,,,,,,
437,"{""6"":""আতশবাজ এবং ম্যাচ কারখানা""}",,,,,,,,,,,,,
438,"{""6"":""হোটেল বা রেস্তোরাঁ""}",,,,,,,,,,,,,
439,"{""6"":""মিন্ডিং খাই""}",,,,,,,,,,,,,
440,"{""6"":""ডায়মন্ড এবং রত্ন শিল্প""}",,,,,,,,,,,,,
441,"{""6"":""গোচারণ""}",,,,,,,,,,,,,
442,"{""6"":""জারি কাজ""}",,,,,,,,,,,,,
443,"{""6"":""টুকরা খাবার কাজ""}",,,,,,,,,,,,,
444,"{""6"":""ফ্লাওয়ার পিকিং""}",,,,,,,,,,,,,
445,"{""6"":""রাস্তার বিক্রি""}",,,,,,,,,,,,,
446,"{""6"":""গ্যারেজ কাজ""}",,,,,,,,,,,,,
447,"{""6"":""পরাগযোগ""}",,,,,,,,,,,,,
448,"{""6"":""অন্যান্য শিল্প""}",,,,,,,,,,,,,
449,"{""6"":""কাগজ ও দুধ বিতরণ""}",,,,,,,,,,,,,
451,"{""6"":""মাছ ধরা""}",,,,,,,,,,,,,
452,"{""6"":""রাগ পিকিং""}",,,,,,,,,,,,,
453,"{""6"":""ভিক্ষা""}",,,,,,,,,,,,,
454,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
455,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
456,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
402,"{""6"":""না""}",,,,,,,,,,,,,
403,"{""6"":""হাঁ""}",,,,,,,,,,,,,
1783,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
404,"{""6"":""স্থানান্তরিত না""}",,,,,,,,,,,,,
405,"{""6"":""হ্যাঁ পরিবারের সাথে হ্যাঁ""}",,,,,,,,,,,,,
408,"{""6"":""হ্যাঁ একা""}",,,,,,,,,,,,,
1785,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
409,"{""6"":""কাজ""}",,,,,,,,,,,,,
410,"{""6"":""শিক্ষা""}",,,,,,,,,,,,,
411,"{""6"":""সামাজিক অনুষ্ঠান""}",,,,,,,,,,,,,
412,"{""6"":""সহিত পিতামাতা""}",,,,,,,,,,,,,
413,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1470,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1471,"{""6"":""কৃষি""}",,,,,,,,,,,,,
1472,"{""6"":""গৃহস্থলী কর্ম""}",,,,,,,,,,,,,
1473,"{""6"":""বীজ বপন""}",,,,,,,,,,,,,
1474,"{""6"":""ইট ক্লিন""}",,,,,,,,,,,,,
1475,"{""6"":""কার্পেট বয়ন""}",,,,,,,,,,,,,
1476,"{""6"":""নির্মাণ""}",,,,,,,,,,,,,
1477,"{""6"":""আতশবাজ এবং ম্যাচ কারখানা""}",,,,,,,,,,,,,
1478,"{""6"":""হোটেল বা রেস্তোরাঁ""}",,,,,,,,,,,,,
1479,"{""6"":""মিন্ডিং খাই""}",,,,,,,,,,,,,
1480,"{""6"":""ডায়মন্ড এবং রত্ন শিল্প""}",,,,,,,,,,,,,
1481,"{""6"":""গোচারণ""}",,,,,,,,,,,,,
1482,"{""6"":""জারি কাজ""}",,,,,,,,,,,,,
1483,"{""6"":""টুকরা খাবার কাজ""}",,,,,,,,,,,,,
1484,"{""6"":""ফ্লাওয়ার পিকিং""}",,,,,,,,,,,,,
1485,"{""6"":""রাস্তার বিক্রি""}",,,,,,,,,,,,,
1486,"{""6"":""গ্যারেজ কাজ""}",,,,,,,,,,,,,
1487,"{""6"":""পরাগযোগ""}",,,,,,,,,,,,,
1488,"{""6"":""অন্যান্য শিল্প""}",,,,,,,,,,,,,
1489,"{""6"":""কাগজ ও দুধ বিতরণ""}",,,,,,,,,,,,,
1491,"{""6"":""মাছ ধরা""}",,,,,,,,,,,,,
1492,"{""6"":""রাগ পিকিং""}",,,,,,,,,,,,,
1493,"{""6"":""ভিক্ষা""}",,,,,,,,,,,,,
1494,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
1495,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2403,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
523,"{""6"":""না""}",,,,,,,,,,,,,
522,"{""6"":""হাঁ""}",,,,,,,,,,,,,
580,"{""6"":""না""}",,,,,,,,,,,,,
579,"{""6"":""হাঁ""}",,,,,,,,,,,,,
527,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
526,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
530,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
529,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
2291,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
534,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
533,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
2292,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
538,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
537,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1740,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1741,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
542,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
541,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1737,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1738,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
545,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
544,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1743,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1745,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
548,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
547,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1746,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1747,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
551,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
550,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1748,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1749,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
554,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
553,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1750,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1751,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
557,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
556,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1752,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1753,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
560,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
559,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1754,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1755,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
563,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
562,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1756,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1757,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
566,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
565,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1758,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1532,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
1654,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
1653,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1656,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1655,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
569,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
568,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1760,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1611,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
572,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
571,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1766,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
1764,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1765,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
575,"{""6"":""দেওয়া না""}",,,,,,,,,,,,,
574,"{""6"":""দেওয়া""}",,,,,,,,,,,,,
1761,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1762,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
578,"{""6"":""না""}",,,,,,,,,,,,,
577,"{""6"":""হাঁ""}",,,,,,,,,,,,,
1767,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
587,"{""6"":""না""}",,,,,,,,,,,,,
586,"{""6"":""হাঁ""}",,,,,,,,,,,,,
1694,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1695,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
588,"{""6"":""বিদ্যালয় ছুট""}",,,,,,,,,,,,,
589,"{""6"":""বিদ্যালয় ভর্ত্তি""}",,,,,,,,,,,,,
1699,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1700,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
629,"{""6"":"" அரசுப்பள்ளி/உள்ளாட்சி அமைப்புகள் ""}",,,,,,,,,,,,,চৰকাৰী
631,"{""6"":""বেসরকারী অনাহুত""}",,,,,,,,,,,,,
632,"{""6"":""বেসরকারী সাহায্যপ্রাপ্ত""}",,,,,,,,,,,,,
2019,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2021,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
634,"{""6"":""না""}",,,,,,,,,,,,,
633,"{""6"":""হাঁ""}",,,,,,,,,,,,,
2024,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2026,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
636,"{""6"":""না""}",,,,,,,,,,,,,
635,"{""6"":""হাঁ""}",,,,,,,,,,,,,
2046,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2048,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
637,"{""6"":""না কখনো না""}",,,,,,,,,,,,,
638,"{""6"":""হ্যা মাঝেমাঝে""}",,,,,,,,,,,,,
639,"{""6"":""হাঁ কখনও কখনও""}",,,,,,,,,,,,,
1706,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2050,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
640,"{""6"":""না কখনো না""}",,,,,,,,,,,,,
641,"{""6"":""হ্যা মাঝেমাঝে""}",,,,,,,,,,,,,
642,"{""6"":""হ্যাঁ বেশিরভাগ সময়""}",,,,,,,,,,,,,
2054,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2055,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
643,"{""6"":""না কখনো না""}",,,,,,,,,,,,,
644,"{""6"":""হ্যা মাঝেমাঝে""}",,,,,,,,,,,,,
645,"{""6"":""হ্যাঁ বেশিরভাগ সময়""}",,,,,,,,,,,,,
2057,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2058,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
1703,"{""6"":""পরিবারের সাহায্য প্রয়োজন""}",,,,,,,,,,,,,
1704,"{""6"":""শিশুকে অর্থ উপার্জন করতে হবে""}",,,,,,,,,,,,,
2064,"{""6"":""শিশুটি অনুতপ্ত হয় না""}",,,,,,,,,,,,,
2065,"{""6"":""অক্ষমতা""}",,,,,,,,,,,,,
2067,"{""6"":""বিবাহ""}",,,,,,,,,,,,,
605,"{""6"":""শারীরিক শাস্তি""}",,,,,,,,,,,,,
2075,"{""6"":""যৌন হয়রানি""}",,,,,,,,,,,,,
2375,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
2076,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2077,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
606,"{""6"":""পরিবারের সাহায্য প্রয়োজন""}",,,,,,,,,,,,,
2084,"{""6"":""শিশুকে অর্থ উপার্জন করতে হবে""}",,,,,,,,,,,,,
2090,"{""6"":""শিশুটি অনুতপ্ত হয় না""}",,,,,,,,,,,,,
2082,"{""6"":""অক্ষমতা""}",,,,,,,,,,,,,
2092,"{""6"":""বিবাহ""}",,,,,,,,,,,,,
2107,"{""6"":""শারীরিক শাস্তি""}",,,,,,,,,,,,,
2109,"{""6"":""যৌন হয়রানি""}",,,,,,,,,,,,,
2376,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
2110,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2112,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
2118,"{""6"":""পরিবারের সাহায্য প্রয়োজন""}",,,,,,,,,,,,,
2120,"{""6"":""শিশুকে অর্থ উপার্জন করতে হবে""}",,,,,,,,,,,,,
2131,"{""6"":""শিশুটি অনুতপ্ত হয় না""}",,,,,,,,,,,,,
2133,"{""6"":""অক্ষমতা""}",,,,,,,,,,,,,
2134,"{""6"":""বিবাহ""}",,,,,,,,,,,,,
2144,"{""6"":""শারীরিক শাস্তি""}",,,,,,,,,,,,,
2145,"{""6"":""যৌন হয়রানি""}",,,,,,,,,,,,,
2378,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
607,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2115,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
592,"{""6"":""ক্লাস 1""}",,,,,,,,,,,,,
593,"{""6"":""ক্লাস 2""}",,,,,,,,,,,,,
594,"{""6"":""ক্লাস 3""}",,,,,,,,,,,,,
595,"{""6"":""ক্লাস 4""}",,,,,,,,,,,,,
596,"{""6"":""ক্লাস 5""}",,,,,,,,,,,,,
597,"{""6"":""ক্লাস 6""}",,,,,,,,,,,,,
598,"{""6"":""ক্লাস 7""}",,,,,,,,,,,,,
599,"{""6"":""ক্লাস 8""}",,,,,,,,,,,,,
600,"{""6"":""ক্লাস 9""}",,,,,,,,,,,,,
601,"{""6"":""ক্লাস 10""}",,,,,,,,,,,,,
602,"{""6"":""ক্লাস 11""}",,,,,,,,,,,,,
603,"{""6"":""ক্লাস 12""}",,,,,,,,,,,,,
604,"{""6"":""স্নাতক এবং উপরে""}",,,,,,,,,,,,,
1701,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1702,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
608,"{""6"":""পরিবারের সাহায্য প্রয়োজন""}",,,,,,,,,,,,,
609,"{""6"":""শিশুকে অর্থ উপার্জন করতে হবে""}",,,,,,,,,,,,,
613,"{""6"":""শিশুটি অনুতপ্ত হয় না""}",,,,,,,,,,,,,
614,"{""6"":""অক্ষমতা""}",,,,,,,,,,,,,
615,"{""6"":""বিবাহ""}",,,,,,,,,,,,,
624,"{""6"":""শারীরিক শাস্তি""}",,,,,,,,,,,,,
625,"{""6"":""যৌন হয়রানি""}",,,,,,,,,,,,,
1697,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
1696,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1652,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
1576,"{""6"":""পরিবারের সাহায্য প্রয়োজন""}",,,,,,,,,,,,,
1577,"{""6"":""শিশুকে অর্থ উপার্জন করতে হবে""}",,,,,,,,,,,,,
1581,"{""6"":""শিশুটি অনুতপ্ত হয় না""}",,,,,,,,,,,,,
1582,"{""6"":""অক্ষমতা""}",,,,,,,,,,,,,
627,"{""6"":""বিবাহ""}",,,,,,,,,,,,,
1591,"{""6"":""শারীরিক শাস্তি""}",,,,,,,,,,,,,
1592,"{""6"":""যৌন হয়রানি""}",,,,,,,,,,,,,
2372,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
1698,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1593,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
1594,"{""6"":""পরিবারের সাহায্য প্রয়োজন""}",,,,,,,,,,,,,
1595,"{""6"":""শিশুকে অর্থ উপার্জন করতে হবে""}",,,,,,,,,,,,,
1598,"{""6"":""শিশুটি অনুতপ্ত হয় না""}",,,,,,,,,,,,,
1599,"{""6"":""অক্ষমতা""}",,,,,,,,,,,,,
628,"{""6"":""বিবাহ""}",,,,,,,,,,,,,
1608,"{""6"":""শারীরিক শাস্তি""}",,,,,,,,,,,,,
1609,"{""6"":""যৌন হয়রানি""}",,,,,,,,,,,,,
2374,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
2373,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1610,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
648,"{""6"":""ক্লাস 1""}",,,,,,,,,,,,,
649,"{""6"":""ক্লাস 2""}",,,,,,,,,,,,,
650,"{""6"":""ক্লাস 3""}",,,,,,,,,,,,,
651,"{""6"":""ক্লাস 4""}",,,,,,,,,,,,,
652,"{""6"":""ক্লাস 5""}",,,,,,,,,,,,,
653,"{""6"":""ক্লাস 6""}",,,,,,,,,,,,,
654,"{""6"":""ক্লাস 7""}",,,,,,,,,,,,,
655,"{""6"":""ক্লাস 8""}",,,,,,,,,,,,,
656,"{""6"":""ক্লাস 9""}",,,,,,,,,,,,,
657,"{""6"":""ক্লাস 10""}",,,,,,,,,,,,,
658,"{""6"":""ক্লাস 11""}",,,,,,,,,,,,,
659,"{""6"":""ক্লাস 12""}",,,,,,,,,,,,,
660,"{""6"":""স্নাতক এবং উপরে""}",,,,,,,,,,,,,
1707,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
1708,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1709,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
662,"{""6"":""অনিয়মিত""}",,,,,,,,,,,,,
661,"{""6"":""নিয়মিত""}",,,,,,,,,,,,,
1710,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1711,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
663,"{""6"":""পরিবারের সাহায্য প্রয়োজন""}",,,,,,,,,,,,,
664,"{""6"":""শিশুকে অর্থ উপার্জন করতে হবে""}",,,,,,,,,,,,,
668,"{""6"":""শিশুটি অনুতপ্ত হয় না""}",,,,,,,,,,,,,
669,"{""6"":""অক্ষমতা""}",,,,,,,,,,,,,
670,"{""6"":""বিবাহ""}",,,,,,,,,,,,,
671,"{""6"":""স্কুলের পড়া ভাল না""}",,,,,,,,,,,,,
679,"{""6"":""শারীরিক শাস্তি""}",,,,,,,,,,,,,
680,"{""6"":""যৌন হয়রানি""}",,,,,,,,,,,,,
1713,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
1712,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1500,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
1612,"{""6"":""পরিবারের সাহায্য প্রয়োজন""}",,,,,,,,,,,,,
1613,"{""6"":""শিশুকে অর্থ উপার্জন করতে হবে""}",,,,,,,,,,,,,
1617,"{""6"":""শিশুটি অনুতপ্ত হয় না""}",,,,,,,,,,,,,
1618,"{""6"":""অক্ষমতা""}",,,,,,,,,,,,,
1619,"{""6"":""বিবাহ""}",,,,,,,,,,,,,
1627,"{""6"":""শারীরিক শাস্তি""}",,,,,,,,,,,,,
1628,"{""6"":""যৌন হয়রানি""}",,,,,,,,,,,,,
1715,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
1714,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1629,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
1630,"{""6"":""পরিবারের সাহায্য প্রয়োজন""}",,,,,,,,,,,,,
1631,"{""6"":""শিশুকে অর্থ উপার্জন করতে হবে""}",,,,,,,,,,,,,
1635,"{""6"":""শিশুটি অনুতপ্ত হয় না""}",,,,,,,,,,,,,
1636,"{""6"":""অক্ষমতা""}",,,,,,,,,,,,,
1637,"{""6"":""বিবাহ""}",,,,,,,,,,,,,
1646,"{""6"":""শারীরিক শাস্তি""}",,,,,,,,,,,,,
1647,"{""6"":""যৌন হয়রানি""}",,,,,,,,,,,,,
1717,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
1716,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
1648,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
1043,"{""6"":""গ্রামীণ""}",,,,,,,,,,,,,
1042,"{""6"":""শহুরে""}",,,,,,,,,,,,,
715,"{""6"":""না, নাচা মধ্যে না""}",,,,,,,,,,,,,
1041,"{""6"":""হ্যাঁ, গ্রামে""}",,,,,,,,,,,,,
2334,"{""6"":""জানি না / কোন তথ্য নেই""}",,,,,,,,,,,,,
2335,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
1044,"{""6"":""ক্লাস 1""}",,,,,,,,,,,,,
1045,"{""6"":""ক্লাস 2""}",,,,,,,,,,,,,
1046,"{""6"":""ক্লাস 3""}",,,,,,,,,,,,,
1047,"{""6"":""ক্লাস 4""}",,,,,,,,,,,,,
1048,"{""6"":""ক্লাস 5""}",,,,,,,,,,,,,
2201,"{""6"":""শ্রেণী 6""}",,,,,,,,,,,,,
2202,"{""6"":""শ্রেণী 7""}",,,,,,,,,,,,,
2203,"{""6"":""শ্রেণী 8""}",,,,,,,,,,,,,
2204,"{""6"":""শ্রেণী 9""}",,,,,,,,,,,,,
2336,"{""6"":""ক্লাস 10""}",,,,,,,,,,,,,
2337,"{""6"":""ক্লাস 11""}",,,,,,,,,,,,,
2338,"{""6"":""ক্লাস 12""}",,,,,,,,,,,,,
2206,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
2208,"{""6"":""শ্রেণী 1""}",,,,,,,,,,,,,
2209,"{""6"":""শ্রেণী 2""}",,,,,,,,,,,,,
2210,"{""6"":""শ্রেণী 3""}",,,,,,,,,,,,,
2211,"{""6"":""শ্রেণী 4""}",,,,,,,,,,,,,
2212,"{""6"":""শ্রেণী 5""}",,,,,,,,,,,,,
1049,"{""6"":""ক্লাস 6""}",,,,,,,,,,,,,
1050,"{""6"":""ক্লাস 7""}",,,,,,,,,,,,,
1051,"{""6"":""ক্লাস 8""}",,,,,,,,,,,,,
2213,"{""6"":""শ্রেণী 9""}",,,,,,,,,,,,,
2339,"{""6"":""ক্লাস 10""}",,,,,,,,,,,,,
2340,"{""6"":""ক্লাস 11""}",,,,,,,,,,,,,
2341,"{""6"":""ক্লাস 12""}",,,,,,,,,,,,,
2215,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
1052,"{""6"":"" அரசுப்பள்ளி/உள்ளாட்சி அமைப்புகள் ""}",,,,,,,,,,,,,চৰকাৰী / স্থানীয় সংস্থা
1547,"{""6"":""বেসরকারী অনাহুত""}",,,,,,,,,,,,,
1053,"{""6"":""বেসরকারী সাহায্যপ্রাপ্ত""}",,,,,,,,,,,,,
2183,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
701,"{""6"":""কোন বাধা নেই""}",,,,,,,,,,,,,
702,"{""6"":""উপরের বর্গ ঘরের কাছাকাছি""}",,,,,,,,,,,,,
703,"{""6"":""গ্রাম থেকে দূরে""}",,,,,,,,,,,,,
704,"{""6"":""প্রধান রাস্তা""}",,,,,,,,,,,,,
705,"{""6"":""রাস্তা বা ট্র্যাফিক জুড়ে""}",,,,,,,,,,,,,
706,"{""6"":""বাজারে বা কাছাকাছি""}",,,,,,,,,,,,,
707,"{""6"":""বন বা পাহাড় জুড়ে""}",,,,,,,,,,,,,
708,"{""6"":""প্রবাহ বা নদী জুড়ে""}",,,,,,,,,,,,,
709,"{""6"":""কবরস্থান কাছাকাছি""}",,,,,,,,,,,,,
710,"{""6"":""খোলা ক্লাস""}",,,,,,,,,,,,,
711,"{""6"":""রেলওয়ে ট্র্যাক জুড়ে""}",,,,,,,,,,,,,
712,"{""6"":""বার এবং রেস্টুরেন্ট কাছাকাছি""}",,,,,,,,,,,,,
713,"{""6"":""ধর্মীয় গঠন কাছাকাছি""}",,,,,,,,,,,,,
714,"{""6"":""অন্যরা""}",,,,,,,,,,,,,
2186,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
717,"{""6"":""না, না গ্রামে বা হ্যামলেট""}",,,,,,,,,,,,,
718,"{""6"":""হ্যাঁ, গ্রাম / গ্রামে""}",,,,,,,,,,,,,
2188,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
2346,"{""6"":""ক্লাস 1""}",,,,,,,,,,,,,
2345,"{""6"":""ক্লাস 2""}",,,,,,,,,,,,,
2344,"{""6"":""ক্লাস 3""}",,,,,,,,,,,,,
2343,"{""6"":""ক্লাস 4""}",,,,,,,,,,,,,
2342,"{""6"":""ক্লাস 5""}",,,,,,,,,,,,,
1054,"{""6"":""ক্লাস 6""}",,,,,,,,,,,,,
1055,"{""6"":""ক্লাস 7""}",,,,,,,,,,,,,
1056,"{""6"":""ক্লাস 8""}",,,,,,,,,,,,,
2347,"{""6"":""ক্লাস 9""}",,,,,,,,,,,,,
2348,"{""6"":""ক্লাস 10""}",,,,,,,,,,,,,
2349,"{""6"":""ক্লাস 11""}",,,,,,,,,,,,,
2350,"{""6"":""ক্লাস 12""}",,,,,,,,,,,,,
2191,"{""6"":""অপ্রাপ্য""}",,,,,,,,,,,,,
2355,"{""6"":""ক্লাস 1""}",,,,,,,,,,,,,
2354,"{""6"":""ক্লাস 2""}",,,,,,,,,,,,,
2353,"{""6"":""ক্লাস 3""}",,,,,,,,,,,,,
