Lactating Mothers
Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
37,Child Annual Information,162,Occupation of the Mother,1689,88-Dont Know
37,Child Annual Information,162,Occupation of the Mother,1690,99-Not Applicable
37,Child Annual Information,163,Orphaned /Single parent,184,No
37,Child Annual Information,163,Orphaned /Single parent,185,"Yes, father-Dead OR missing OR Deserted OR in Jail"
37,Child Annual Information,163,Orphaned /Single parent,502,"Yes, Mother-Dead OR missing OR Deserted OR in Jail"
37,Child Annual Information,163,Orphaned /Single parent,503,"Yes, Both Mother and Father -Dead OR missing OR Deserted OR in Jail"
37,Child Annual Information,164,Name of Guardian,,
37,Child Annual Information,165,Caste of Child,187,SC
37,Child Annual Information,165,Caste of Child,188,ST
37,Child Annual Information,165,Caste of Child,189,OBC/BC/ EBC (All backward caste)
37,Child Annual Information,165,Caste of Child,190,Don't know
37,Child Annual Information,165,Caste of Child,191,General/ Others
37,Child Annual Information,166,Religion of Child,192,Hindu
37,Child Annual Information,166,Religion of Child,194,Muslim
37,Child Annual Information,166,Religion of Child,193,Christian
37,Child Annual Information,166,Religion of Child,1572,Sikh
37,Child Annual Information,166,Religion of Child,1573,Buddhist
37,Child Annual Information,166,Religion of Child,1574,Jain
37,Child Annual Information,166,Religion of Child,195,Others
37,Child Annual Information,166,Religion of Child,1575,Don't Know
37,Child Annual Information,168,Birth registration of child done?,1693,88-Dont Know
37,Child Annual Information,168,Birth registration of child done?,198,Yes
37,Child Annual Information,168,Birth registration of child done?,199,No
37,Child Annual Information,169,Date of  birth of the child,,
37,Child Annual Information,170,Place of Delivery,201,
37,Child Annual Information,170,Place of Delivery,504,Home
37,Child Annual Information,170,Place of Delivery,505,Government Hospital
37,Child Annual Information,170,Place of Delivery,506,Private Hospital
37,Child Annual Information,170,Place of Delivery,507,On the Way
37,Child Annual Information,171,Weight at birth (in kgs),,
37,Child Annual Information,172,Weight of child communicated to the mother after delivery,203,No
37,Child Annual Information,172,Weight of child communicated to the mother after delivery,1505,Yes
37,Child Annual Information,172,Weight of child communicated to the mother after delivery,1506,Not applicable
37,Child Annual Information,174,Age of child as of today(months),,
37,Child Annual Information,175,Resendtial Status,206,From this village only and stays in the village
37,Child Annual Information,175,Resendtial Status,207,From other village and shifted to this location
37,Child Annual Information,175,Resendtial Status,1558,Migrated out of the village to another place
37,Child Annual Information,175,Resendtial Status,1559,Migrated permanently out of the village to another place
37,Child Annual Information,176,Month of in-migration or out-migration,208,January
37,Child Annual Information,176,Month of in-migration or out-migration,1432,Feburary
37,Child Annual Information,176,Month of in-migration or out-migration,1433,March
37,Child Annual Information,176,Month of in-migration or out-migration,1434,April
37,Child Annual Information,176,Month of in-migration or out-migration,1435,May
37,Child Annual Information,176,Month of in-migration or out-migration,1436,June
37,Child Annual Information,176,Month of in-migration or out-migration,1437,July
37,Child Annual Information,176,Month of in-migration or out-migration,1438,August
37,Child Annual Information,176,Month of in-migration or out-migration,1439,September
37,Child Annual Information,176,Month of in-migration or out-migration,1440,October
37,Child Annual Information,176,Month of in-migration or out-migration,1441,November
37,Child Annual Information,176,Month of in-migration or out-migration,1442,December
37,Child Annual Information,176,Month of in-migration or out-migration,1560,Not applicable
37,Child Annual Information,176,Month of in-migration or out-migration,1561,Don't Know
37,Child Annual Information,177,Whether enrolled in Anganwadi,1562,Not applicable
37,Child Annual Information,177,Whether enrolled in Anganwadi,209,Yes
37,Child Annual Information,177,Whether enrolled in Anganwadi,210,No
37,Child Annual Information,178,Anganwadi ID (if available),,
37,Child Annual Information,179,Whether child getting ECE?,212,"Not getting, Service not available"
37,Child Annual Information,179,Whether child getting ECE?,213,Availing  from AWC (Aganwadi)
37,Child Annual Information,179,Whether child getting ECE?,1563,"Not availing, services available"
37,Child Annual Information,179,Whether child getting ECE?,1564,Availing from private play school
37,Child Annual Information,179,Whether child getting ECE?,1565,NA (for below 3 yrs and above 6 yrs)
37,Child Annual Information,180,Is the child Challenged?,214,No
37,Child Annual Information,180,Is the child Challenged?,215,Yes physically challenged
37,Child Annual Information,180,Is the child Challenged?,1507,"Yes, mentally challenged"
37,Child Annual Information,180,Is the child Challenged?,1508,"Yes, both"
37,Child Annual Information,181,Is the child Chronically ill?,216,Yes
37,Child Annual Information,181,Is the child Chronically ill?,217,No
37,Child Annual Information,182,Is the child Terminally ill?,218,Yes
37,Child Annual Information,182,Is the child Terminally ill?,219,No
37,Child Annual Information,183,Is the child Engagged/Married?,220,No
37,Child Annual Information,183,Is the child Engagged/Married?,221,Live in relationship
37,Child Annual Information,183,Is the child Engagged/Married?,1509,Engaged
37,Child Annual Information,183,Is the child Engagged/Married?,1510,Married
37,Child Annual Information,183,Is the child Engagged/Married?,1511,Widowed
37,Child Annual Information,184,Current Location of child,222,At Home
37,Child Annual Information,184,Current Location of child,1512,Education Residential School
37,Child Annual Information,184,Current Location of child,1513,Child Care Institution/Homes/Observation Home
37,Child Annual Information,184,Current Location of child,1514,Child Migrated (for work/employment)
37,Child Annual Information,184,Current Location of child,1515,Married child at in-laws house
37,Child Annual Information,184,Current Location of child,1516,Others
37,Child Annual Information,185,Others Specify,,
""
Pregnant Women
Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
57,Pregnant Women,454,Name of the Husband,,
57,Pregnant Women,455,Age of the Husband,,
57,Pregnant Women,456,Highest Class passed Husband,1066,Illiterate
57,Pregnant Women,456,Highest Class passed Husband,1067,Class 1
57,Pregnant Women,456,Highest Class passed Husband,1068,Class 2
57,Pregnant Women,456,Highest Class passed Husband,1069,Class 3
57,Pregnant Women,456,Highest Class passed Husband,1070,Class 4
57,Pregnant Women,456,Highest Class passed Husband,1071,Class 5
57,Pregnant Women,456,Highest Class passed Husband,1072,Class 6
57,Pregnant Women,456,Highest Class passed Husband,1073,Class 7
57,Pregnant Women,456,Highest Class passed Husband,1074,Class 8
57,Pregnant Women,456,Highest Class passed Husband,1075,Class 9
57,Pregnant Women,456,Highest Class passed Husband,1076,Class 10
57,Pregnant Women,456,Highest Class passed Husband,1077,Class 11
57,Pregnant Women,456,Highest Class passed Husband,1078,Class 12
57,Pregnant Women,456,Highest Class passed Husband,1079,Graduate
57,Pregnant Women,456,Highest Class passed Husband,1080,Post Graduate
57,Pregnant Women,456,Highest Class passed Husband,1081,Technical/Professional Education
57,Pregnant Women,457,Occupation of Husband,1083,Unemployed
57,Pregnant Women,457,Occupation of Husband,1084, Agricultural labour
57,Pregnant Women,457,Occupation of Husband,1085,Casual labour and other labour work
57,Pregnant Women,457,Occupation of Husband,1086,Agriculture/ dairy/ fishery and other allied work
57,Pregnant Women,457,Occupation of Husband,1087,Self employed/ business/ vending/ trading
57,Pregnant Women,457,Occupation of Husband,1088,Salaried 
57,Pregnant Women,457,Occupation of Husband,1089,Artisan
57,Pregnant Women,457,Occupation of Husband,1090,Domestic work
57,Pregnant Women,457,Occupation of Husband,1091,Others
57,Pregnant Women,458,Age of mother,,
57,Pregnant Women,459,Highest class passed - Mother,1093,Illiterate
57,Pregnant Women,459,Highest class passed - Mother,1094,Class 1
57,Pregnant Women,459,Highest class passed - Mother,1095,Class 2
57,Pregnant Women,459,Highest class passed - Mother,1096,Class 3
57,Pregnant Women,459,Highest class passed - Mother,1097,Class 4
57,Pregnant Women,459,Highest class passed - Mother,1098,Class 5
57,Pregnant Women,459,Highest class passed - Mother,1099,Class 6
57,Pregnant Women,459,Highest class passed - Mother,1100,Class 7
57,Pregnant Women,459,Highest class passed - Mother,1101,Class 8
57,Pregnant Women,459,Highest class passed - Mother,1102,Class 9
57,Pregnant Women,459,Highest class passed - Mother,1103,Class 10
57,Pregnant Women,459,Highest class passed - Mother,1104,Class 11
57,Pregnant Women,459,Highest class passed - Mother,1105,Class 12
57,Pregnant Women,459,Highest class passed - Mother,1106,Graduate
57,Pregnant Women,459,Highest class passed - Mother,1107,Post Graduate
57,Pregnant Women,459,Highest class passed - Mother,1108,Technical/Professional Education
57,Pregnant Women,460,Occupation of the mother,1109,Unemployed
57,Pregnant Women,460,Occupation of the mother,1110,Agricultural labour
57,Pregnant Women,460,Occupation of the mother,1111,Casual labour and other labour work
57,Pregnant Women,460,Occupation of the mother,1112,Agriculture/ dairy/ fishery and other allied work
57,Pregnant Women,460,Occupation of the mother,1113,Self employed/ business/ vending/ trading
57,Pregnant Women,460,Occupation of the mother,1114,Salaried
57,Pregnant Women,460,Occupation of the mother,1115,Artisan
57,Pregnant Women,460,Occupation of the mother,1116,Domestic work
57,Pregnant Women,460,Occupation of the mother,1117,Others
57,Pregnant Women,461,Residential Status,1118,From this village only and stays in the village
57,Pregnant Women,461,Residential Status,1119,From other village and shifted this location
57,Pregnant Women,461,Residential Status,1120,Migrated out of the village to another place
57,Pregnant Women,461,Residential Status,1121,Migrated permanently out of the village to another place 
57,Pregnant Women,462,Month of in migration or out migration,1123,January
57,Pregnant Women,462,Month of in migration or out migration,1124,Feburary
57,Pregnant Women,462,Month of in migration or out migration,1125,March
57,Pregnant Women,462,Month of in migration or out migration,1126,April
57,Pregnant Women,462,Month of in migration or out migration,1127,May
57,Pregnant Women,462,Month of in migration or out migration,1128,June
57,Pregnant Women,462,Month of in migration or out migration,1129,July
57,Pregnant Women,462,Month of in migration or out migration,1130,August
57,Pregnant Women,462,Month of in migration or out migration,1131,September
57,Pregnant Women,462,Month of in migration or out migration,1132,October
57,Pregnant Women,462,Month of in migration or out migration,1133,November
57,Pregnant Women,462,Month of in migration or out migration,1134,December
57,Pregnant Women,463,MCP/MCH Card made?,1135,Yes
57,Pregnant Women,463,MCP/MCH Card made?,1136,No
57,Pregnant Women,464,Date of issue of MCP/MCH card,,
57,Pregnant Women,465,MCP/MCH card available,1138,Yes
57,Pregnant Women,465,MCP/MCH card available,1139,No
57,Pregnant Women,466,"Reasons, if not available",1140,With health service provider
57,Pregnant Women,466,"Reasons, if not available",1518,Misplaced/ Lost/ Damaged
57,Pregnant Women,466,"Reasons, if not available",1519,With other member of the HH
57,Pregnant Women,466,"Reasons, if not available",1520,Not applicable
57,Pregnant Women,467,Date of ANC registration,,
57,Pregnant Women,468,Last Menstrual Period,,
57,Pregnant Women,469,Whether registered in 3 months of preganancy,1143,Yes
57,Pregnant Women,469,Whether registered in 3 months of preganancy,1144,No
57,Pregnant Women,470,Health center ID,,
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",1146,Mother identified late as pregnant
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",1147,Mother Could not contact ANM Hospital
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",1148,ANM not available
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",1149,Other reasons
57,Pregnant Women,472,"Others,Specify",,
57,Pregnant Women,473,No of Previous Pregnancies,1151,Not applicable
57,Pregnant Women,473,No of Previous Pregnancies,1521,Not available
57,Pregnant Women,474,No of live births,1152,Not applicable
57,Pregnant Women,475,Last Pregnancy before,,
57,Pregnant Women,476,TT1 (Tetanus Toxoid) actual date,,
57,Pregnant Women,477,TT2 Actual date,,
57,Pregnant Women,478,TT Booster Actual Date,,
57,Pregnant Women,479,1st ANC ,1157,Done
57,Pregnant Women,479,1st ANC ,1158,"Not Done, Service not given"
57,Pregnant Women,479,1st ANC ,1159,Mother Migrated
57,Pregnant Women,479,1st ANC ,1160,Dont Know/ No information
57,Pregnant Women,479,1st ANC ,1161,Not applicable
57,Pregnant Women,480,1st ANC Date,,
57,Pregnant Women,481,1st ANC weight,,
57,Pregnant Women,484,1st ANC BP,,
57,Pregnant Women,485,1st ANC HB,,
57,Pregnant Women,486,1st ANC Urine Albumin,1169,Yes
57,Pregnant Women,486,1st ANC Urine Albumin,1170,No
57,Pregnant Women,487,1st ANC Urine Sugar,1171,Yes
57,Pregnant Women,487,1st ANC Urine Sugar,1172,No
57,Pregnant Women,488,1st ANC IFA Tablets received,,
57,Pregnant Women,489,1st ANC IFA tablets consumed,,
57,Pregnant Women,490,1st ANC Abdominal examination,1177,Yes
57,Pregnant Women,490,1st ANC Abdominal examination,1178,No
57,Pregnant Women,490,1st ANC Abdominal examination,1566,Don't Know
57,Pregnant Women,490,1st ANC Abdominal examination,1567,Not applicable
57,Pregnant Women,491,1st ANC Identified as High Risk,1179,Yes
57,Pregnant Women,491,1st ANC Identified as High Risk,1180,No
57,Pregnant Women,491,1st ANC Identified as High Risk,1181,Not Applicable
57,Pregnant Women,492,1st ANC High Risk Referred,1182,Yes
57,Pregnant Women,492,1st ANC High Risk Referred,1183,No
57,Pregnant Women,492,1st ANC High Risk Referred,1522,Not applicable
57,Pregnant Women,493,1st ANC supplementary nutrition available,1184,No not at all
57,Pregnant Women,493,1st ANC supplementary nutrition available,1185,Yes irregular
57,Pregnant Women,493,1st ANC supplementary nutrition available,1186,Yes regular
57,Pregnant Women,493,1st ANC supplementary nutrition available,1187,Not applicable
57,Pregnant Women,494,MCP/MCH card updated 1st trimester,1188,Yes
57,Pregnant Women,494,MCP/MCH card updated 1st trimester,1189,No
57,Pregnant Women,495,2nd ANC,1190,Done
57,Pregnant Women,495,2nd ANC,1191,"Not Done, Service not given"
57,Pregnant Women,495,2nd ANC,1192,Mother Migrated
57,Pregnant Women,495,2nd ANC,1193,Dont Know / No information
57,Pregnant Women,495,2nd ANC,1194,Not applicable
57,Pregnant Women,496,2nd ANC Date,,
57,Pregnant Women,497,2nd ANC Weight,,
57,Pregnant Women,498,2nd ANC BP,,
57,Pregnant Women,499,2nd ANC HB,,
57,Pregnant Women,500,2nd ANC Urine Albumin,1199,Yes
57,Pregnant Women,500,2nd ANC Urine Albumin,1200,No
57,Pregnant Women,501,2nd ANC Urine sugar,1201,Yes
57,Pregnant Women,501,2nd ANC Urine sugar,1202,No
57,Pregnant Women,502,2nd ANC IFA Tablets received,,
57,Pregnant Women,503,2nd ANC IFA tablets consumed,,
57,Pregnant Women,504,2nd ANC abdominal Examination,1207,No
57,Pregnant Women,504,2nd ANC abdominal Examination,1208,Yes
57,Pregnant Women,504,2nd ANC abdominal Examination,1209,Dont know
57,Pregnant Women,504,2nd ANC abdominal Examination,1210,Not applicable
57,Pregnant Women,505,2nd ANC - Identified as High Risk,1211,Yes
57,Pregnant Women,505,2nd ANC - Identified as High Risk,1212,No
57,Pregnant Women,505,2nd ANC - Identified as High Risk,1213,Not Applicable
57,Pregnant Women,506,2nd ANC - High Risk Referred,1214,Yes
57,Pregnant Women,506,2nd ANC - High Risk Referred,1215,No
57,Pregnant Women,506,2nd ANC - High Risk Referred,1524,Not applicable
57,Pregnant Women,507,2nd ANC - Supplementary Nutrition Available,1216,No not at all
57,Pregnant Women,507,2nd ANC - Supplementary Nutrition Available,1217,Yes irregular
57,Pregnant Women,507,2nd ANC - Supplementary Nutrition Available,1218,Yes regular
57,Pregnant Women,507,2nd ANC - Supplementary Nutrition Available,1219,Not applicable
57,Pregnant Women,508,MCP/ MCH Card updated - 2nd Trimester,1220,Yes
57,Pregnant Women,508,MCP/ MCH Card updated - 2nd Trimester,1221,No
57,Pregnant Women,509,3rd ANC,1222,Done
57,Pregnant Women,509,3rd ANC,1223,"Not Done, Service not given"
57,Pregnant Women,509,3rd ANC,1224,Mother Migrated
57,Pregnant Women,509,3rd ANC,1225,Dont Know / No information
57,Pregnant Women,509,3rd ANC,1226,Not applicable
57,Pregnant Women,510,3rd ANC date,,
57,Pregnant Women,511,3rd ANC Weight,,
57,Pregnant Women,512,3rd ANC BP,,
57,Pregnant Women,513,3rd ANC Hb,,
57,Pregnant Women,514,3rd ANC Urine Albumin,1231,Yes
57,Pregnant Women,514,3rd ANC Urine Albumin,1232,No
57,Pregnant Women,515,3rd ANC Urine Sugar,1233,Yes
57,Pregnant Women,515,3rd ANC Urine Sugar,1234,No
57,Pregnant Women,516,3rd ANC - IFA tablets received,,
57,Pregnant Women,517,3rd ANC - IFA tablets consumed,,
57,Pregnant Women,518,3rd ANC-Abdominal Examination,1239,No
57,Pregnant Women,518,3rd ANC-Abdominal Examination,1240,Yes
57,Pregnant Women,518,3rd ANC-Abdominal Examination,1241,Dont know
57,Pregnant Women,518,3rd ANC-Abdominal Examination,1242,Not applicable
57,Pregnant Women,519,3rd ANC - Identified as High Risk,1243,Yes
57,Pregnant Women,519,3rd ANC - Identified as High Risk,1244,No
57,Pregnant Women,519,3rd ANC - Identified as High Risk,1525,Not applicable
57,Pregnant Women,520,3rd ANC - High Risk Referred,1245,Yes
57,Pregnant Women,520,3rd ANC - High Risk Referred,1246,No
57,Pregnant Women,520,3rd ANC - High Risk Referred,1526,Not applicable
57,Pregnant Women,521,3rd ANC - Supplementary Nutrition Available,1247,No not at all
57,Pregnant Women,521,3rd ANC - Supplementary Nutrition Available,1248,Yes irregular
57,Pregnant Women,521,3rd ANC - Supplementary Nutrition Available,1249,Yes regular
57,Pregnant Women,521,3rd ANC - Supplementary Nutrition Available,1250,Not applicable
57,Pregnant Women,522,MCP/ MCH Card updated - 3nd Trimester,1251,Yes
57,Pregnant Women,522,MCP/ MCH Card updated - 3nd Trimester,1252,No
57,Pregnant Women,523,4th ANC,1253,Done
57,Pregnant Women,523,4th ANC,1254,"Not Done, Service not given"
57,Pregnant Women,523,4th ANC,1255,Mother Migrated
57,Pregnant Women,523,4th ANC,1256,Dont Know/ No information
57,Pregnant Women,523,4th ANC,1257,Not applicable
57,Pregnant Women,524,4th ANC Date,,
57,Pregnant Women,525,4th ANC Weight,,
57,Pregnant Women,526,4th ANC BP,,
57,Pregnant Women,527,4th ANC HB,,
57,Pregnant Women,528,4th ANC Urine Albumin,1262,Yes
57,Pregnant Women,528,4th ANC Urine Albumin,1263,No
57,Pregnant Women,529,4th ANC Urine Sugar,1264,Yes
57,Pregnant Women,529,4th ANC Urine Sugar,1265,No
57,Pregnant Women,530,4th ANC - IFA tablets received,,
57,Pregnant Women,531,4th ANC - IFA tablets consumed,,
57,Pregnant Women,532,4th ANC-Abdominal Examination,1270,No
57,Pregnant Women,532,4th ANC-Abdominal Examination,1271,Yes
57,Pregnant Women,532,4th ANC-Abdominal Examination,1272,Not Applicable
57,Pregnant Women,533,4th ANC - Identified as High Risk,1273,Yes
57,Pregnant Women,533,4th ANC - Identified as High Risk,1274,No
57,Pregnant Women,533,4th ANC - Identified as High Risk,1527,Not applicable
57,Pregnant Women,534,4th ANC - High Risk Referred,1275,Yes
57,Pregnant Women,534,4th ANC - High Risk Referred,1276,No
57,Pregnant Women,534,4th ANC - High Risk Referred,1528,Not applicable
57,Pregnant Women,535,4th ANC - Supplementary Nutrition Available,1277,No not at all
57,Pregnant Women,535,4th ANC - Supplementary Nutrition Available,1278,Yes irregular
57,Pregnant Women,535,4th ANC - Supplementary Nutrition Available,1279,Yes regular
57,Pregnant Women,535,4th ANC - Supplementary Nutrition Available,1280,Not applicable
57,Pregnant Women,536,Miscarriage or Abortion,1281,Miscarriage
57,Pregnant Women,536,Miscarriage or Abortion,1282,Abortion
57,Pregnant Women,537,Status of Birth,1283,Live birth
57,Pregnant Women,537,Status of Birth,1284,Still birth
57,Pregnant Women,538,Time of birth,,
57,Pregnant Women,539,Place of Delivery,1286,Home
57,Pregnant Women,539,Place of Delivery,1287,Government Hospital
57,Pregnant Women,539,Place of Delivery,1288,Private Hospital
57,Pregnant Women,539,Place of Delivery,1289,On the way to hospital
57,Pregnant Women,539,Place of Delivery,1290,Work
57,Pregnant Women,540,Type of delivery,1291,Normal
57,Pregnant Women,540,Type of delivery,1292,Instrumental
57,Pregnant Women,540,Type of delivery,1293,C Section
57,Pregnant Women,541,Received free transportation from Government,1295,Yes
57,Pregnant Women,541,Received free transportation from Government,1296,No
57,Pregnant Women,541,Received free transportation from Government,1529,Not applicable
57,Pregnant Women,542,Received financial assistance from Government,1297,Yes
57,Pregnant Women,542,Received financial assistance from Government,1298,No
57,Pregnant Women,542,Received financial assistance from Government,1299,Not Applicable
57,Pregnant Women,543,Amount Received,,
57,Pregnant Women,544,Home delivery assisted by,1301,No one
57,Pregnant Women,544,Home delivery assisted by,1302,Family members
57,Pregnant Women,544,Home delivery assisted by,1303,Dai untrained
57,Pregnant Women,544,Home delivery assisted by,1304,Dai Trained
57,Pregnant Women,544,Home delivery assisted by,1305,ANM
57,Pregnant Women,544,Home delivery assisted by,1306,Nurse
57,Pregnant Women,544,Home delivery assisted by,1307,Doctor
57,Pregnant Women,544,Home delivery assisted by,1308,Others
57,Pregnant Women,544,Home delivery assisted by,1309,Not Applicable
57,Pregnant Women,545,"If other, specify",,
57,Pregnant Women,546,Time of miscarriage,,
57,Pregnant Women,547,Other information,,
""
House Hold Information
Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
55,House Hold Information,405,Type of Family,885,Joint family 
55,House Hold Information,405,Type of Family,886,Nuclear  family
55,House Hold Information,409,Highest class passed (Head of the HH),891,Illiterate
55,House Hold Information,409,Highest class passed (Head of the HH),892,class1
55,House Hold Information,409,Highest class passed (Head of the HH),893,class2
55,House Hold Information,409,Highest class passed (Head of the HH),894,class3
55,House Hold Information,409,Highest class passed (Head of the HH),895,class4
55,House Hold Information,409,Highest class passed (Head of the HH),896,class5
55,House Hold Information,409,Highest class passed (Head of the HH),897,class6
55,House Hold Information,409,Highest class passed (Head of the HH),898,class7
55,House Hold Information,409,Highest class passed (Head of the HH),899,class8
55,House Hold Information,409,Highest class passed (Head of the HH),900,class9
55,House Hold Information,409,Highest class passed (Head of the HH),901,class10
55,House Hold Information,409,Highest class passed (Head of the HH),902,class11
55,House Hold Information,409,Highest class passed (Head of the HH),903,class12
55,House Hold Information,409,Highest class passed (Head of the HH),904,Graduation
55,House Hold Information,409,Highest class passed (Head of the HH),905,Post Graduation
55,House Hold Information,409,Highest class passed (Head of the HH),906,Technical or Professional Education
55,House Hold Information,410,Caste,907,SC
55,House Hold Information,410,Caste,908,ST
55,House Hold Information,410,Caste,909,"OBC,BC"
55,House Hold Information,410,Caste,910,"General,Others"
55,House Hold Information,411,Do you have homestead land,911,"Yes, but no legal/ official/ formal document "
55,House Hold Information,411,Do you have homestead land,912,"Yes, but have legal/ official/ formal document"
55,House Hold Information,411,Do you have homestead land,1501,No
55,House Hold Information,412,Type of house,913,Pucca 
55,House Hold Information,412,Type of house,914,Semi Pucca
55,House Hold Information,412,Type of house,915,Kutcha
55,House Hold Information,413,Religion,916,Hindu
55,House Hold Information,413,Religion,917,Muslim
55,House Hold Information,413,Religion,918,Christian
55,House Hold Information,413,Religion,919,Sikh
55,House Hold Information,413,Religion,920,Buddhist
55,House Hold Information,413,Religion,921,Jain
55,House Hold Information,413,Religion,922,Others
55,House Hold Information,413,Religion,923,Dont know
55,House Hold Information,414,Type of Ration card,924,Above Poverty Line
55,House Hold Information,414,Type of Ration card,925,Below Poverty Line
55,House Hold Information,414,Type of Ration card,926,Others
55,House Hold Information,415,If others,,
55,House Hold Information,416,Ration from PDS,928,Not at all in last one year
55,House Hold Information,416,Ration from PDS,929,Received all the 12 months and correct amount
55,House Hold Information,416,Ration from PDS,930, Received all the 12 months but amount was not correct
55,House Hold Information,416,Ration from PDS,931, Received less than 12 months but amount was correct 
55,House Hold Information,416,Ration from PDS,932,"Received less than 12 months, also lesser amount"
55,House Hold Information,417,MGNREGA JOB CARD,933,"No, never issued"
55,House Hold Information,417,MGNREGA JOB CARD,934,Issued and with me
55,House Hold Information,417,MGNREGA JOB CARD,935,Issued not with me
55,House Hold Information,418,Number of working days last year,,
55,House Hold Information,419,Amount of money received last year?,,
55,House Hold Information,420,Amount Received (MGNREGA),938,Received full amount
55,House Hold Information,420,Amount Received (MGNREGA),1502,Didn't Received any Money
55,House Hold Information,420,Amount Received (MGNREGA),1503,Received less money against due
55,House Hold Information,420,Amount Received (MGNREGA),1504,Not applicable
55,House Hold Information,421,Total family members,,
55,House Hold Information,422,Total family members 17 years or younger,,
55,House Hold Information,423,Primary occupation of the family,941, Agricultural labour 
55,House Hold Information,423,Primary occupation of the family,942,Casual labour and other labour work
55,House Hold Information,423,Primary occupation of the family,943,"Agriculture, dairy, fishery and other allied work"
55,House Hold Information,423,Primary occupation of the family,944,Self employed or business or  vending or trading
55,House Hold Information,423,Primary occupation of the family,945,Salaried 
55,House Hold Information,423,Primary occupation of the family,946, Artisan
55,House Hold Information,423,Primary occupation of the family,947,Domestic work 
55,House Hold Information,423,Primary occupation of the family,948,Salt Pan Working 
55,House Hold Information,423,Primary occupation of the family,949,Non Timber Forest Produce
55,House Hold Information,423,Primary occupation of the family,950,Rag Picking
55,House Hold Information,423,Primary occupation of the family,951,Others
55,House Hold Information,424,Enter other type of occupation,,
55,House Hold Information,425,If Landless,953,No
55,House Hold Information,425,If Landless,954,Yes
55,House Hold Information,426,Primary source of energy for cooking,955,"Firewood and chips, dung cake, kerosene, charcoal, coke or c"
55,House Hold Information,426,Primary source of energy for cooking,956,LPG or electricity
55,House Hold Information,426,Primary source of energy for cooking,957,No cooking arrangement
55,House Hold Information,427,Is there a Casserole/ thermos/ thermoware?,958,No
55,House Hold Information,427,Is there a Casserole/ thermos/ thermoware?,959,Yes
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,960,"No, neither"
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,961,"Yes, only one"
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,962,"yes , both"
55,House Hold Information,429,Is there a mobile handset and a telephone (landline)?,963,"No, neither"
55,House Hold Information,429,Is there a mobile handset and a telephone (landline)?,964,"Yes, only a mobile"
55,House Hold Information,429,Is there a mobile handset and a telephone (landline)?,965,"yes, a landline regardless of moblie"
55,House Hold Information,430,Is there a sewing machine?,966,No
55,House Hold Information,430,Is there a sewing machine?,967,Yes
55,House Hold Information,431,Is there an almeerah  or dressing table?,968,No
55,House Hold Information,431,Is there an almeerah  or dressing table?,969,Yes
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",970,None
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",971,"Yes, bicycle only, no motorcycle or scooter, or car"
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",972," Motorcycle or scooter, but no car "
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",973,Motor car or jeep 
55,House Hold Information,433,Whether the HH is headed by a single parent,974,No
55,House Hold Information,433,Whether the HH is headed by a single parent,975,Yes
55,House Hold Information,433,Whether the HH is headed by a single parent,976,Not Applicable
55,House Hold Information,434,Whether the HH is headed by grand parents,977,No
55,House Hold Information,434,Whether the HH is headed by grand parents,978,Yes
55,House Hold Information,434,Whether the HH is headed by grand parents,979,Not Applicable
55,House Hold Information,435,Whether headed by children (18 years and below),980,No
55,House Hold Information,435,Whether headed by children (18 years and below),981,Yes
55,House Hold Information,435,Whether headed by children (18 years and below),982,Not Applicable
55,House Hold Information,436,Whether both mother and father work to earn a livelihood,983,No
55,House Hold Information,436,Whether both mother and father work to earn a livelihood,984,Yes
55,House Hold Information,436,Whether both mother and father work to earn a livelihood,985,Not Applicable
55,House Hold Information,437,Whether the primary bread-earner of the HH is terminally/ se,986,No
55,House Hold Information,437,Whether the primary bread-earner of the HH is terminally/ se,987,Yes
55,House Hold Information,437,Whether the primary bread-earner of the HH is terminally/ se,988,Not Applicable
55,House Hold Information,438,Residential Status,989,From this village only and stays in the village 
55,House Hold Information,438,Residential Status,990,From other village and shifted this location
55,House Hold Information,438,Residential Status,991,Migrated out of the village to another place
55,House Hold Information,438,Residential Status,992,Migrated permanently out of the village to another place
55,House Hold Information,439,Month of in migration or out migration,993,January
55,House Hold Information,439,Month of in migration or out migration,994,February
55,House Hold Information,439,Month of in migration or out migration,995,March
55,House Hold Information,439,Month of in migration or out migration,996,April
55,House Hold Information,439,Month of in migration or out migration,997,May
55,House Hold Information,439,Month of in migration or out migration,998,June
