Form Id,Form Name,ID,Question Name,Question Type,Question Acitve Status,Hindi,Marathi,
1,Health Centre Survey,223,Weighing machine for children available,R,2,Weighing machine for children available - बच्चों के लिये वज़न मशीन उपलब्ध,Weighing machine for children available - बालकांसाठी वजन काटा उपलब्ध आहे का,
1,Health Centre Survey,224,Weighing machine for adults available?,R,2,Weighing machine for adults available? - वयस्कों के लिये वज़न मशीन उपलब्ध,Weighing machine for adults available? - प्रौढांसाठी वजन काटा उपलब्ध आहे का,
1,Health Centre Survey,225,Container for waste disposal available?,R,2,Container for waste disposal available? - कचरा निपटाने के लिये डिब्बा उपलब्ध,Container for waste disposal available? - कचरा विल्हेवाट पेटी उपलब्ध आहे का ?,
1,Health Centre Survey,226,Sterilisation machine available for disinfecting equipments?,R,2,Sterilisation machine available for disinfecting equipments? - उपकरणों को कीटाणुओं से मुक्त करने के लिये रोगाणुनाशन मशीन उपलब्ध,Sterilisation machine available for disinfecting equipments? - उपकरणांचे निर्जंतुकीकरण करण्यासाठी मशीन उपलब्ध आहे का,
1,Health Centre Survey,227,Urine testing facility available?,R,2,Urine testing facility available? - मूत्र जाँच सुविधा उपलब्ध,Urine testing facility available? - लघवी तपासणी सुविधा उपलब्ध आहे का,
1,Health Centre Survey,228,Functional BP testing apparatus available?,R,2,Functional BP testing apparatus available? - कार्यशील रक्तचाप जाँच उपकरण उपलब्ध,Functional BP testing apparatus available? - बीपी तपासण्याचे उपकरण चालू स्थितीमध्ये उपलब्ध आहे का,
1,Health Centre Survey,229,Vaccine storage facility available,R,2,Vaccine storage facility available - टीकों के भंडारण की सुविधा,Vaccine storage facility available - लस संग्रह सुविधा उपलब्ध आहे का,
47,Growth Monitoring,230,Name of head of HouseHold,T,0,,Name of head of HouseHold,
47,Growth Monitoring,231,Name of Father,T,0,Name of Father - पिता का नाम,Name of the Father - वडिलांचे नाव ,
47,Growth Monitoring,232,Name of Mother,T,0,Name of Mother - माता -का नाम,Name of Mother - आईचे  नाव,
47,Growth Monitoring,233,Data Collection Date,D,2,Data Collection Date - डेटा संग्रह दिनांक,Data Collection Date - माहिती गोळा करण्याची तारीख,
47,Growth Monitoring,234,Date of Birth,D,0,Date of Birth - बच्चे की जन्म-तिथि,Date of  birth of the child - बाळाची जन्मतारीख,
47,Growth Monitoring,235,Sex Of Child,R,0,,Sex of Child -  बाळाचे लिंग ,
47,Growth Monitoring,236,Weight (in kgs),T,2,Weight (in kgs) - वज़न,Weight (in kgs) - वजन (किलोग्राम) ,
47,Growth Monitoring,237,Height (in cms),T,2,Height (in cms) - ऊँचाई,Height (in cms) - उंची (सेंटीमीटर),
47,Growth Monitoring,238,Nutrition status,S,2,Nutrition status - पोषण स्तर,Nutrition status - पोषण स्थिती,
47,Growth Monitoring,239,Growth monitoring chart updated,S,2,Growth monitoring chart updated - क्या वृद्धि निगरानी चार्ट अपडेट किया गया है,Growth monitoring chart updated - वाढीचा तक्ता अद्ययावत केला आहे का,
47,Growth Monitoring,240,Referal,S,2,Referal  - रेफ़रल,Referal - संदर्भसेवा,
47,Growth Monitoring,241,If Yes,R,0,,If Yes - जर होय,
47,Growth Monitoring,242,Whether referal service availed,S,2,Whether referal service availed - क्या रेफ़रल सेवाओं का उपयोग किया गया,Whether referal service availed - संदर्भ सेवा उपलब्ध आहे का,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,"If No,Reason for not availing - यदि नहीं, तो उपयोग न करने के कारण","If No,Reason for not availing - जर नसेल तर उपलब्ध नसण्याचे कारण ",
47,Growth Monitoring,244,Supl Nutrition,R,2,Supl Nutrition - पूरक पोषण आहार,Supl Nutrition - पूरक पोषण आहार,
48,Labour and Migration,245,Name of Father,T,0,Name of Father -  पिता का नाम,Name of the Father - वडिलांचे नाव ,
48,Labour and Migration,246,Name of Mother,T,0,Name of Mother -   मां का नाम,Name of Mother - आईचे  नाव,
48,Labour and Migration,247,Date of birth of child,D,0,Date of birth of child -  बच्चे के जन्म की तारीख,Date of  birth of the child - बाळाची जन्मतारीख,
48,Labour and Migration,248,Date of collection,D,2,Date of collection -   संग्रह की तारीख,Data Collection Date - माहिती गोळा करण्याची तारीख,
48,Labour and Migration,249,Enrollment status,S,2,Enrollment status -  नामांकन की स्थिति,Enrollment status - नोंदणी स्थिती,
48,Labour and Migration,250,HH Chores involvement,S,2,HH Chores involvement -  घरेलू कामकाज में लगाया जाना,HH Chores involvement - घरगुती कामांमध्ये सहभाग,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,HH Chores involvement - Before going to school -  स्कूल जाने के पहले घरेलू कामकाज में लगाया जाना,HH Chores involvement - Before going to school - शाळेत जाण्यापूर्वी घरगुती कामांमध्ये सहभाग,
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,HH Chores involvement - After coming from school -  स्कूल से आने के बाद घरेलू कामकाज में लगाया जाना,HH Chores involvement - After coming from school - शाळेतून आल्यावर घरगुती कामांमध्ये सहभाग,
48,Labour and Migration,253,Economic activities involvement,S,2,Economic activities involvement -  आर्थिक गतिविधियों में लगाया जाना,Economic activities involvement - आर्थिक कामांमध्ये सहभाग,
48,Labour and Migration,254,Number of hours of involvement,S,2,Number of hours of involvement -  काम में लगने वाले घंटे,Number of hours of involvement - कामावर खर्च केलेले तास,
48,Labour and Migration,255,Number of days of involvement,S,2,Number of days of involvement -  भागीदारी के दिनों की संख्या,Number of days of involvement - कामावर खर्च केलेले दिवस,
48,Labour and Migration,256,Sector of work,S,2,Sector of work - कार्य के क्षेत्र (आर्थिक गतिविधियाँ),Sector of work - कामाचे क्षेत्र ,
48,Labour and Migration,257,Specify the other sector of work,T,2,Specify the other sector of work -   काम के दूसरे क्षेत्र को निर्दिष्ट करें,Specify the other sector of work - कामाचे इतर क्षेत्र - स्पष्ट करा,
48,Labour and Migration,258,Bonded labour involvement,S,2,Bonded labour involvement -   बंधुआ श्रम भागीदारी,Bonded labour involvement - वेठबिगारी सहभाग,
48,Labour and Migration,259,Child Migrated,S,2,Child Migrated - बाल माइग्रेटेड,Child Migrated - स्थलांतरित बालक,
48,Labour and Migration,260,Purpose of migration,S,2,Purpose of migration -   माइग्रेशन का उद्देश्य,Purpose of migration - स्थलांतर उद्देश,
49,Child Vaccination and Immuniza,261,Name of head of HouseHold,T,0,,Name of head of HouseHold,
49,Child Vaccination and Immuniza,264,Name of the Father,T,0,Name of the Father - पिता का नाम,Name of the Father - वडिलांचे नाव ,
49,Child Vaccination and Immuniza,265,Name of Mother,T,0,Name of Mother - माता का नाम,Name of Mother - आईचे  नाव,
49,Child Vaccination and Immuniza,266,Sex  of child,R,0,,Sex of Child -  बाळाचे लिंग ,
49,Child Vaccination and Immuniza,267,Date of Birth,D,0,,Date of Birth - जन्मतारीख,
49,Child Vaccination and Immuniza,268,Date of birth of Child,D,0,Date of birth of Child - बच्चे की जन्म-तिथि,Date of  birth of the child - बाळाची जन्मतारीख,
49,Child Vaccination and Immuniza,269,MCP MCH card made,R,0,MCP MCH card made - मातृ बाल सुरक्षा/मातृ बाल स्वास्थ्य कार्ड बना है,MCP MCH card made - माता बाल संगोपन कार्डमाता बाल आरोग्य / नोंदणी कार्ड बनवले आहे,
49,Child Vaccination and Immuniza,270,MCP MCH card available,R,0,MCP MCH card available - मातृ बाल सुरक्षा/मातृ बाल स्वास्थ्य कार्ड उपलब्ध है,MCP MCH card available - माता बाल संगोपन कार्डमाता बाल आरोग्य / नोंदणी कार्ड उपलब्ध आहे,
49,Child Vaccination and Immuniza,271,BCG at birth,R,2,BCG at birth- बी सी जी (जन्म के समय),BCG at birth - बीसीजी ( जन्मताच ),
49,Child Vaccination and Immuniza,272,BCG Date,D,2,BCG Date - बी सी जी - तिथि,BCG Date -  बीसीजी तारीख,
49,Child Vaccination and Immuniza,273,Hepatitis B 0 (At Birth),R,2,Hepatitis B 0 (At Birth) - हेपेटाइटिस बी 0 (जन्म के समय),Hepatitis B 0 (At Birth) - कावीळ ( जन्मताच ) ब 0,
49,Child Vaccination and Immuniza,274,Hepatitis B 0 Date,D,2,Hepatitis B 0 Date - हेपेटाइटिस बी 0 तिथि,Hepatitis B 0 Date - कावीळ ( जन्मताच ) तारीख,
49,Child Vaccination and Immuniza,275,"OPV - 0 ( for polio, At Birth)",R,2,"OPV - 0 ( for polio, At Birth) - ओ पी वी - 0 (पोलियो के लिये, जन्म के समय)","OPV - 0 ( for polio, At Birth) - ओपीव्ही - 0 ( पोलिओ, जन्मताच )",
49,Child Vaccination and Immuniza,276,OPV - 0 - Date,D,2,OPV - 0 - Date - ओ पी वी - 0 - तिथि,OPV - 0 - Date - ओपीव्ही - 0 ( पोलिओ)  तारीख,
49,Child Vaccination and Immuniza,277,OPV - 1 (at 1.5 months),R,2,OPV - 1 (at 1.5 months) - ओ पी वी - 1 (1.5 माह पर),OPV - 1 (at 1.5 months) - ओपीव्ही - १( १.५ महिने ),
49,Child Vaccination and Immuniza,278,Opv - 1- Date,D,2,Opv - 1- Date - ओ पी वी - 1 - तिथि,Opv - 1- Date - ओपीव्ही - १( १.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,279,DPT - 1 (at 1.5 months),R,2,DPT - 1 (at 1.5 months) - डी पी टी - 1 (1.5 माह पर),DPT - 1 (at 1.5 months) - डीपीटी  - १( १.५ महिने ),
49,Child Vaccination and Immuniza,280,DPT - 1 - Date,D,2,DPT - 1 - Date - डी पी टी - 1 - तिथि,DPT - 1 - Date - डीपीटी  - १( १.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,281,Hepatitis B 1 (at 1.5 months),R,2,Hepatitis B 1 (at 1.5 months) - हेपाटाईटिस बी 1 (1.5 माह पर),Hepatitis B 1 (at 1.5 months) - कावीळ ब १( १.५ महिने ),
49,Child Vaccination and Immuniza,282,Hepatitis B 1 - Date,D,2,Hepatitis B 1 - Date - हेपाटाईटिस बी - 1 तिथि,Hepatitis B 1 - Date - कावीळ ब १( १.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,283,OPV - 2 (At 2.5 months),R,2,OPV - 2 (At 2.5 months) - ओ पी वी - 2 (2.5 माह पर),OPV - 2 (At 2.5 months) - ओपीव्ही - २( २.५ महिने ),
49,Child Vaccination and Immuniza,284,OPV - 2 Date,D,2,OPV - 2 Date - ओ पी वी - 2           तिथि,OPV - 2 Date - ओपीव्ही - २( २.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,285,DPT - 2 (At 2.5 months),R,2,DPT - 2 (At 2.5 months) - डी पी टी - 2 (2.5 माह पर),DPT - 2 (At 2.5 months) - डीपीटी  - २( २.५ महिने ),
49,Child Vaccination and Immuniza,286,DPT - 2 Date,D,2,DPT - 2 Date - डी पी टी - 2 तिथि,DPT - 2 Date -  डीपीटी  - २( २.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,287,Hepatitis B 2 (At 2.5 months),R,2,Hepatitis B 2 (At 2.5 months) - हेपाटाईटिस बी - 2 (2.5 माह पर),Hepatitis B 2 (At 2.5 months) - कावीळ ब २( २.५ महिने ),
49,Child Vaccination and Immuniza,288,Hepatitis B 2 Date,D,2,Hepatitis B 2 Date  - हेपाटाईटिस बी - 2 तिथि,Hepatitis B 2 Date - कावीळ ब २( २.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,289,OPV - 3 (At 3.5 months),R,2,OPV - 3 (At 3.5 months) - ओ पी वी - 3 (3.5 माह पर),OPV - 3 (At 3.5 months) - ओपीव्ही - ३( ३.५ महिने ),
49,Child Vaccination and Immuniza,290,OPV - 3 Date,D,2,OPV - 3 Date - ओ पी वी - 3 तिथि,OPV - 3 Date - ओपीव्ही - ३( ३.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,291,DPT - 3 (At 3.5 months),R,2,DPT - 3 (At 3.5 months) - डी पी टी - 3 (3.5 माह पर),DPT - 3 (At 3.5 months) - डीपीटी  - ३( ३.५ महिने ),
49,Child Vaccination and Immuniza,292,DPT - 3 Date,D,2,DPT - 3 Date - DPT - 3 तिथि,DPT - 3 Date - डीपीटी  - ३( ३.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,293,Hepatitis B 3 (At 3.5 months),R,2,Hepatitis B 3 (At 3.5 months) - हेपाटाईटिस बी - 3 (3.5 माह पर),Hepatitis B 3 (At 3.5 months) - कावीळ ब ३( ३.५ महिने ),
49,Child Vaccination and Immuniza,294,Hepatitis B 3 Date,D,2,Hepatitis B 3 Date - हेपाटाईटिस बी - 3 तिथि,Hepatitis B 3 Date - कावीळ ब ३( ३.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,295,Pentavalent - 1,S,2,Pentavalent - 1 - पेन्टावेलेन्ट - 1,Pentavalent - 1 - पेंटावलेंट -१( १.५ महिने ),
49,Child Vaccination and Immuniza,296,Pentavalent - 1 Date,D,2,Pentavalent - 1 Date - पेन्टावेलेन्ट - 1 -तिथि,Pentavalent - 1 Date - पेंटावलेंट -१( १.५ महिने ) तारीख,
49,Child Vaccination and Immuniza,297,Pentavalent - 3,S,2,Pentavalent - 3 - पेन्टावेलेन्ट - 3,Pentavalent - 3 - पेंटावलेंट -३,
49,Child Vaccination and Immuniza,298,Pentavalent - 3 Date,D,2,Pentavalent - 3 Date - पेन्टावेलेन्ट - 3 -तिथि,Pentavalent - 3 Date -  पेंटावलेंट -३ तारीख,
49,Child Vaccination and Immuniza,299,Measles (At 9 months),R,2,Measles (At 9 months) - मीज़ल्स (9वें माह में),Measles (At 9 months) - गोवर ( ९ व्या महिन्यात ),
49,Child Vaccination and Immuniza,300,Measles - Date,D,2,Measles - Date - मीज़ल्स - तिथि,Measles - Date - गोवर ( ९ व्या महिन्यात ) तारीख,
49,Child Vaccination and Immuniza,301,Vitamin A (1st dose at 9 months),R,2,Vitamin A (1st dose at 9 months) - विटामिन ए (पहली डोज़ 9वें माह में),Vitamin A (1st dose at 9 months) - व्हिटॅमिन अ  ( पहिला डोज ९ व्या महिन्यात ),
49,Child Vaccination and Immuniza,302,Vitamin A Date,D,2,Vitamin A Date - विटामिन ए - तिथि,Vitamin A Date - व्हिटॅमिन अ  ( पहिला डोज ९ व्या महिन्यात ) तारीख,
49,Child Vaccination and Immuniza,303,Full immunization,R,0,Full immunization - पूर्ण टीकाकरण,Full immunization - संपूर्ण लसीकरण,
50,Child Education,304,Name of Father,T,0,Name of Father - पिता का नाम,Name of the Father - वडिलांचे नाव ,
50,Child Education,305,Name of Mother,T,0,Name of Mother - माता का नाम,Name of Mother - आईचे  नाव,
50,Child Education,306,Sex of Child,R,0,,Sex of Child -  बाळाचे लिंग ,
50,Child Education,307,Date of birth,D,0,Date of birth - बच्चे की जन्म-तिथि,Date of Birth - जन्मतारीख,
50,Child Education,308,Ever Enrolled,R,2,Ever Enrolled - क्या बच्चा पहले कभी दर्ज हुआ,Ever Enrolled - शाळेमध्ये कधीना कधी नावनोंदणी,
50,Child Education,309,"If enrolled, enrollment status",R,2,"If enrolled, enrollment status - यदि दर्ज है, नामांकन की स्थिति","If enrolled, enrollment status - जर नाव नोंदणी केली असेल तर नोंदणीची स्तिथी ",
50,Child Education,311,School Name,T,2,School Id - स्कूल आई डी,School Name - शाळेचे नाव ,
50,Child Education,312,"If dropped out ,class of dropout",S,2,"If dropped out ,class of dropout - यदि स्कूल छोड़ दिया, तो किस कक्षा में छोड़ा","If dropped out ,class of dropout - जर शाळा सोडली/गळती झाली, असेल तर कोणत्या वर्गातून  ",
50,Child Education,313,If dropout primary reason,S,2,"If dropout primary reason - यदि स्कूल छोड़ दिया, तो प्राथमिक कारण",If dropout primary reason - प्राथमिक कारण,
50,Child Education,314,If dropout secondary reason,S,2,"If dropout secondary reason - यदि स्कूल छोड़ दिया, तो द्वितीयक कारण",If dropout secondary reason - दुसरे कारण,
50,Child Education,315,"If dropout, tertiary reason",S,2,"If dropout, tertiary reason - यदि स्कूल छोड़ दिया, तो तृतीयक कारण","If dropout, tertiary reason - तिसरे कारण",
50,Child Education,316,"If never enrolled, primary  reason",S,2,"If never enrolled, primary reason -  अगर कभी नामांकित नहीं किया गया, प्राथमिक कारण","If never enrolled, primary  reason - जर कधीही नोंदणी झालेली नसेल तर प्राथमिक कारणे",
50,Child Education,317,"If never enrolled, secondary reason",S,2,"If never enrolled, secondary reason - यदि पहले कभी दर्ज नहीं हुआ, कारण- दूसरा","If never enrolled, secondary reason - जर कधीही नोंदणी झालेली नसेल तर  दुसरे कारण",
50,Child Education,318,"If never enrolled, tertiary reason",S,2,"If never enrolled, tertiary reason - यदि पहले कभी दर्ज नहीं हुआ, कारण- तीसरा","If never enrolled, tertiary reason - जर कधीही नोंदणी झालेली नसेल तर  तिसरे  कारण",
50,Child Education,319,Type of School,R,2,Type of School - स्कूल का प्रकार,Type of School - शाळेचा प्रकार,
50,Child Education,320,Free text books received,R,2,Free text books available - निःशुल्क पाठ्यपुस्तकें उपलब्ध,Free text books available - मोफत पाठ्यपुस्तके उपलब्ध,
50,Child Education,321,Free uniform received,R,2,Free uniform available  -निःशुल्क गणवेश उपलब्ध,Free uniform available - मोफत गणवेश उपलब्ध,
50,Child Education,322,HH Chores involvement,R,2,HH Chores involvement - घरेलू कामकाज में लगाया जाना,HH Chores involvement - घरगुती कामांमध्ये सहभाग,
50,Child Education,323,HH Chores involvement -Before school,R,2,HH Chores involvement -Before school - स्कूल जाने के पहले घरेलू कामकाज में लगाया जाना,HH Chores involvement -Before school - शाळेत जाण्याआधी घरगुती कामांमध्ये सहभाग,
50,Child Education,324,HH Chores involvement - After coming from school,R,2,HH Chores involvement - After coming from school - स्कूल से आने के बाद घरेलू कामकाज में लगाया जाना,HH Chores involvement - After coming from school - शाळेतून आल्यावर घरगुती कामांमध्ये सहभाग,
51,School Education Retention,325,Name of Father,T,0,Name of Father -   पिता का नाम,Name of the Father - वडिलांचे नाव ,
51,School Education Retention,326,Date of Collection,D,2,Date of Collection -  संग्रह की तारीख,Date of Collection - गोळा करण्याची  तारीख,
51,School Education Retention,327,Current Class,S,2,Current Class -  वर्तमान कक्षा,Current Class - सध्या शिकत असलेला वर्ग,
51,School Education Retention,328,Regular or Irregular,R,2,Regular or Irregular -  नियमित या अनियमित,Regular or Irregular - नियमित / अनियमित,
51,School Education Retention,329,Reason for not in school - primary reason,S,2,Reason for not in school - primary reason -   स्कूल में नहीं - प्राथमिक कारण,Reason for not in school - primary reason - शाळेत न जाण्याचे प्राथमिक कारण,
51,School Education Retention,330,Secondary reason for not in school,S,2,Secondary reason for not in school -   स्कूल में नहीं के लिए माध्यमिक कारण,Secondary reason for not in school - शाळेत न जाण्याचे  दुसरे कारण,
51,School Education Retention,331,Tertiary reason for not in school,S,2,Tertiary reason for not in school -   स्कूल में नहीं होने के लिए तृतीयक कारण,Tertiary reason for not in school - शाळेत न जाण्याचे  तिसरे कारण ,
50,Child Education,334,Other information,T,0,Other information -  अन्य सूचना,Other information - अन्य माहिती,
54,Village Information,340,Rural or Urban,R,0,Rural or Urban - ग्रामीण/शहरी,Rural or Urban - ग्रामीण / शहरी,
54,Village Information,341,Primary school available,R,2,Primary school available - प्राथमिक स्कूल उपलब्ध,Primary school available - प्राथमिक शाळेची उपलब्धता,
54,Village Information,342,Primary School Name,T,2,Primary School ID - प्राथमिक स्कूल आई डी,Primary School Name - प्राथमिक शाळेचे नाव,
54,Village Information,343,Lowest class in Primary School,S,2,Lowest class in Primary School -प्राथमिक स्कूल की निम्नतम कक्षा,Lowest class in Primary School - प्राथमिक शाळेतील सर्वात खालचा वर्ग,
54,Village Information,344,Highest class in Primary School,S,2,Highest class in Primary School - प्राथमिक स्कूल की उच्चतम कक्षा,Highest class in Primary School - प्राथमिक शाळेतील सर्वात वरचा वर्ग,
54,Village Information,345,Category of Primary School,S,2,Category of Primary School - प्राथमिक स्कूल की श्रेणी,Category of Primary School - प्राथमिक शाळेचा प्रवर्ग गट,
54,Village Information,346,Distance of the Primary School(in kms),T,2,Distance of the Primary School - प्राथमिक स्कूल की गांव से दूरी,Distance of the Primary School(in kms) - प्राथमिक शाळेचे गावापासून अंतर (किलोमीटर),
54,Village Information,347,Barriers for accessing Primary School,S,2,Barriers for accessing Primary School - प्राथमिक स्कूल की पहुँच में बाधायें,Barriers for accessing Primary School - शाळेत जाण्यासाठी येणारे अडथळे,
54,Village Information,348," If other (primary school), specify",T,2,"If other (primary school), specify - यदि अन्य (स्कूल) है, स्पष्ट करें"," If other (primary school), specify",
54,Village Information,349,Upper Primary school available,R,2,Upper Primary school available - उच्च प्राथमिक स्कूल उपलब्ध,Upper Primary school available - उच्च प्राथमिक शाळा उपलब्ध,
54,Village Information,350,Upper Primary school Name,T,2,Upper Primary school ID - उच्च प्राथमिक स्कूल आई डी,Upper Primary school Name - उच्च प्राथमिक शाळेचे नाव,
54,Village Information,351,Lowest class in upper primary school,S,2,Lowest class in upper primary school - उच्च प्राथमिक स्कूल की न्यूनतम कक्षा,Lowest class in upper primary school - उच्च प्राथमिक शाळेतील सर्वात खालचा वर्ग,
54,Village Information,352,Highest class in upper primary school,S,2,Highest class in upper primary school - उच्च प्राथमिक स्कूल की उच्चतम कक्षा,Highest class in upper primary school - उच्च प्राथमिक शाळेतील सर्वात वरचा वर्ग,
54,Village Information,353,Category of upper primary school,S,2,Category of upper primary school - उच्च प्राथमिक स्कूल की श्रेणी,Category of upper primary school - उच्च प्राथमिक शाळेचा प्रवर्ग,
54,Village Information,354,Distance of the upper primary school from village(in kms),T,2,Distance of the upper primary school from village - उच्च प्राथमिक स्कूल की गांव से दूरी,Distance of the upper primary school from village(in kms) - उच्च प्राथमिक शाळेचे गावापासून अंतर (किलोमीटर),
54,Village Information,355,Barriers for accessing upper primary school,S,2,Barriers for accessing upper primary school - उच्च प्राथमिक स्कूल की पहुँच में बाधायें,Barriers for accessing upper primary school - उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे,
54,Village Information,356,If other,T,2,"If other  - यदि अन्य, स्पष्ट करें","If other -  अन्य, स्पष्ट करा",
54,Village Information,357,Secondary school available,R,2,Secondary school available - माध्यमिक स्कूल उपलब्ध,Secondary school available - माध्यमिक शाळा उपलब्ध,
54,Village Information,358,Secondary school Name,T,2,Secondary school ID - माध्यमिक स्कूल आई डी,Secondary school Name - माध्यमिक शाळेचे नाव,
54,Village Information,359,Lowest class in secondary school,S,2,Lowest class in secondary school - माध्यमिक स्कूल की न्यूनतम कक्षा,Lowest class in secondary school - माध्यमिक शाळेतील सर्वात खालचा वर्ग,
54,Village Information,360,Highest class in secondary school,S,2,Highest class in secondary school - माध्यमिक स्कूल की उच्चतम कक्षा,Highest class in secondary school - माध्यमिक शाळेतील सर्वात वरचा वर्ग,
54,Village Information,361,Category of secondary school,S,2,Category of secondary school - माध्यमिक स्कूल की श्रेणी,Category of secondary school -  माध्यमिक शाळेचा प्रवर्ग,
54,Village Information,362,Distance of the secondary school(in kms),T,2,Distance of the secondary school - माध्यमिक स्कूल की गांव से दूरी,Distance of the secondary school(in kms) -  माध्यमिक शाळेचे गावापासून अंतर (किलोमीटर),
54,Village Information,363,Barriers for accessing secondary school,S,2,Barriers for accessing secondary school - माध्यमिक स्कूल की पहुँच में बाधायें,Barriers for accessing secondary school - माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे,
54,Village Information,364,if other,T,2,"if other - यदि अन्य, स्पष्ट करें","If other -  अन्य, स्पष्ट करा",
54,Village Information,365,Higher Secondary school available,R,2,Higher Secondary school available - उच्चतर माध्यमिक स्कूल उपलब्ध,Higher Secondary school available - उच्च माध्यमिक शाळा उपलब्ध,
54,Village Information,366,Higher Secondary school Name,T,2,Higher Secondary school ID - उच्चतर माध्यमिक स्कूल आई डी,Higher Secondary school Name - उच्च  माध्यमिक शाळेचे नाव,
54,Village Information,367,Lowest class in higher secondary school,S,2,Lowest class in higher secondary school - उच्चतर माध्यमिक स्कूल की न्यूनतम कक्षा,Lowest class in higher secondary school - उच्च माध्यमिक शाळेतील सर्वात खालचा वर्ग,
54,Village Information,368,Highest class in higher secondary school,S,2,Highest class in higher secondary school - उच्चतर माध्यमिक स्कूल की उच्चतम कक्षा,Highest class in higher secondary school - उच्च माध्यमिक शाळेतील सर्वात वरचा वर्ग,
54,Village Information,369,Category of higher secondary school,S,2,Category of higher secondary school - उच्चतर माध्यमिक स्कूल की श्रेणी,Category of higher secondary school - उच्च माध्यमिक शाळेचा प्रवर्ग,
54,Village Information,370,Distance of the higher secondary school(in kms),T,2,Distance of the higher secondary school - उच्चतर माध्यमिक स्कूल की गांव से दूरी,Distance of the higher secondary school(in kms) - उच्च माध्यमिक शाळेचे गावापासून अंतर (किलोमीटर),
54,Village Information,371,Barriers for accessing higher secondary school,S,2,Barriers for accessing higher secondary school - उच्चतर माध्यमिक स्कूल की पहुँच में बाधायें,Barriers for accessing higher secondary school - उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे,
54,Village Information,372,If other,T,2,"If other - यदि अन्य, स्पष्ट करें","If other -  अन्य, स्पष्ट करा",
54,Village Information,373,AWC available,R,2,AWC available - आँगनवाड़ी केन्द्र उपलब्ध,AWC available - अंगणवाडी केंद्र उपलब्ध,
54,Village Information,374,Distance of the AWC from the village(in kms),T,2,Distance of the AWC from the village - गांव से आँगनवाड़ी केन्द्र की दूरी,Distance of the AWC from the village(in kms) - अंगणवाडीचे गावापासून अंतर (किलोमीटर),
54,Village Information,375,Primary barriers for accessing AWC,S,2,Primary barriers for accessing AWC - आँगनवाड़ी केन्द्र की पहुंच में बाधायें,Primary barriers for accessing AWC - अंगणवाडीमध्ये जाण्यासाठी येणारे अडथळे,
54,Village Information,376,Others,T,2,"Others - यदि अन्य, स्पष्ट करें","If other -  अन्य, स्पष्ट करा",
54,Village Information,377,Need for additional AWC,R,2,Need for additional AWC - अतिरिक्त आँगनवाड़ी केन्द्र की आवश्यकता,Need for additional AWC - अतिरिक्त अंगणवाडीची गरज,
54,Village Information,378,SHC available,R,2,SHC available - उप स्वास्थ्य केन्द्र उपलब्ध,SHC available - आरोग्य उपकेंद्र उपलब्ध,
54,Village Information,379,SHC Name,T,2,SHC ID - उप स्वास्थ्य केन्द्र का आई डी,SHC Name - उप स्वास्थ्य केंद्राचे  नाव,
54,Village Information,380,Distance of the SHC from the village(in kms),T,2,Distance of the SHC from the village - उप स्वास्थ्य केन्द्र की गांव से दूरी,Distance of the SHC from the village(in kms) - उप स्वास्थ्य केंद्राचे  गावापासून अंतर (किलोमीटर),
54,Village Information,381,Primary barrier in accessing SHC,S,2,Primary barrier in accessing SHC - उप स्वास्थ्य केन्द्र की पहुंच में मुख्य बाधायें,Primary barrier in accessing SHC - आरोग्य उपकेंद्रात जाण्यासाठी येणारे प्राथमिक अडथळे,
54,Village Information,382,If Other,T,2,"If Other - यदि अन्य, स्पष्ट करें","If other -  अन्य, स्पष्ट करा",
54,Village Information,383,PHC available,R,2,PHC available - प्राथमिक स्वास्थ्य केन्द्र उपलब्ध,PHC available - प्राथमिक आरोग्य केंद्र उपलब्ध,
54,Village Information,384,PHC Name,T,2,PHC ID - प्राथमिक स्वास्थ्य केन्द्र का आई डी,PHC Name - प्राथमिक आरोग्य  केंद्राचे नाव,
54,Village Information,385,Distance of the PHC from the village(in kms),T,2,Distance of the PHC from the village - प्राथमिक स्वास्थ्य केन्द्र की गांव से दूरी,Distance of the PHC from the village(in kms) - प्राथमिक आरोग्य केंद्राचे  गावापासून अंतर (किलोमीटर),
54,Village Information,386,Primary barrier in accessing PHC,S,2,Primary barrier in accessing PHC - प्राथमिक स्वास्थ्य केन्द्र की पहुंच में मुख्य बाधायें,Primary barrier in accessing PHC - आरोग्य जाण्यासाठी येणारे प्राथमिक अडथळे,
54,Village Information,387,If Other,T,2,"If Other - यदि अन्य, स्पष्ट करें","If other -  अन्य, स्पष्ट करा",
