ID,Code
461,"{""10"": ""निवासाची स्थिती ""}"
461,"{""10"": ""निवासाची स्थिती ""}"
461,"{""10"": ""निवासाची स्थिती ""}"
461,"{""10"": ""निवासाची स्थिती ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
462,"{""10"": ""गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना ""}"
463,"{""10"": ""माता बाल संगोपन कार्ड / माता बाल आरोग्य नोंदणी कार्ड बनवले आहे ""}"
463,"{""10"": ""माता बाल संगोपन कार्ड / माता बाल आरोग्य नोंदणी कार्ड बनवले आहे ""}"
465,"{""10"": ""माता बाल संगोपन कार्ड / माता बाल आरोग्य नोंदणी कार्ड उपलब्ध आहे ""}"
465,"{""10"": ""माता बाल संगोपन कार्ड / माता बाल आरोग्य नोंदणी कार्ड उपलब्ध आहे ""}"
469,"{""10"": ""गरोदरपणाची नोंद पहिल्या ३ महिन्यात झाली आहे का  ""}"
469,"{""10"": ""गरोदरपणाची नोंद पहिल्या ३ महिन्यात झाली आहे का  ""}"
471,"{""10"": ""जर ३ महिन्यात नोंद करण्यात आली नसेल तर कारण काय ""}"
471,"{""10"": ""जर ३ महिन्यात नोंद करण्यात आली नसेल तर कारण काय ""}"
471,"{""10"": ""जर ३ महिन्यात नोंद करण्यात आली नसेल तर कारण काय ""}"
471,"{""10"": ""जर ३ महिन्यात नोंद करण्यात आली नसेल तर कारण काय ""}"
479,"{""10"": ""१ ली एएनसी तपासणी ""}"
479,"{""10"": ""१ ली एएनसी तपासणी ""}"
479,"{""10"": ""१ ली एएनसी तपासणी ""}"
479,"{""10"": ""१ ली एएनसी तपासणी ""}"
479,"{""10"": ""१ ली एएनसी तपासणी ""}"
486,"{""10"": ""१ ली एएनसी युरीन अल्बुमीन ""}"
486,"{""10"": ""१ ली एएनसी युरीन अल्बुमीन ""}"
487,"{""10"": ""१ ली एएनसी युरीन शुगर ""}"
487,"{""10"": ""१ ली एएनसी युरीन शुगर ""}"
488,"{""10"": ""१ ल्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या  ""}"
488,"{""10"": ""१ ल्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या  ""}"
489,"{""10"": ""१ ल्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या  ""}"
489,"{""10"": ""१ ल्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या  ""}"
490,"{""10"": ""१ ल्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
490,"{""10"": ""१ ल्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
491,"{""10"": ""१ ल्या एएनसी तपासणी धोक्याची माता ""}"
491,"{""10"": ""१ ल्या एएनसी तपासणी धोक्याची माता ""}"
491,"{""10"": ""१ ल्या एएनसी तपासणी धोक्याची माता आहे का ?""}"
492,"{""10"": ""१ ल्या एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा ""}"
492,"{""10"": ""१ ल्या एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा ""}"
493,"{""10"": ""१ ल्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
493,"{""10"": ""१ ल्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
493,"{""10"": ""१ ल्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
493,"{""10"": ""१ ल्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
494,"{""10"": ""माता बाल आरोग्य संगोपन कार्ड अद्ययावत - १ल्या तिमाहीत  ""}"
494,"{""10"": ""माता बाल आरोग्य संगोपन कार्ड अद्ययावत - १ल्या तिमाहीत  ""}"
495,"{""10"": "" २ री  एएनसी तपासणी ""}"
495,"{""10"": ""२ री  एएनसी तपासणी ""}"
495,"{""10"": ""२ री  एएनसी तपासणी ""}"
495,"{""10"": ""२ री  एएनसी तपासणी ""}"
495,"{""10"": ""२ री  एएनसी तपासणी ""}"
500,"{""10"": ""२ री एएनसी युरीन अल्बुमीन ""}"
500,"{""10"": ""२ री एएनसी युरीन अल्बुमीन ""}"
501,"{""10"": ""२ री  एएनसी युरीन शुगर ""}"
501,"{""10"": ""२ री  एएनसी युरीन शुगर ""}"
502,"{""10"": ""२ऱ्या  एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या  ""}"
502,"{""10"": ""२ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या  ""}"
503,"{""10"": ""२ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या  ""}"
503,"{""10"": ""२ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या  ""}"
504,"{""10"": ""२ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
504,"{""10"": ""२ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
504,"{""10"": ""२ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
504,"{""10"": ""२ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
505,"{""10"": ""२ऱ्या एएनसी तपासणी धोक्याची माता ""}"
505,"{""10"": ""२ऱ्या एएनसी तपासणी धोक्याची माता ""}"
505,"{""10"": ""२ऱ्या एएनसी तपासणी धोक्याची माता ""}"
506,"{""10"": ""२ऱ्या एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा ""}"
506,"{""10"": ""२ऱ्या एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा ""}"
507,"{""10"": ""२ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
507,"{""10"": ""२ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
507,"{""10"": ""२ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
507,"{""10"": ""२ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
508,"{""10"": ""माता बाल आरोग्य संगोपन कार्ड अद्ययावत - २ऱ्या तिमाहीत ""}"
508,"{""10"": ""माता बाल आरोग्य संगोपन कार्ड अद्ययावत - २ऱ्या तिमाहीत ""}"
509,"{""10"": ""३ री एएनसी तपासणी ""}"
509,"{""10"": ""३ री एएनसी तपासणी ""}"
509,"{""10"": ""३ री एएनसी तपासणी ""}"
509,"{""10"": ""३ री एएनसी तपासणी ""}"
509,"{""10"": ""३ री एएनसी तपासणी ""}"
514,"{""10"": ""३ री एएनसी युरीन अल्बुमीन ""}"
514,"{""10"": ""३ री एएनसी युरीन अल्बुमीन ""}"
515,"{""10"": ""३ री एएनसी युरीन शुगर ""}"
515,"{""10"": ""३ री एएनसी युरीन शुगर ""}"
516,"{""10"": "" ३ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या  ""}"
516,"{""10"": "" ३ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या  ""}"
517,"{""10"": "" ३ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या  ""}"
517,"{""10"": "" ३ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या  ""}"
518,"{""10"": "" ३ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
518,"{""10"": "" ३ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
518,"{""10"": "" ३ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
518,"{""10"": "" ३ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
519,"{""10"": "" ३ऱ्या एएनसी तपासणी धोक्याची माता""}"
519,"{""10"": "" ३ऱ्या एएनसी तपासणी धोक्याची माता""}"
520,"{""10"": "" ३ऱ्या एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा ""}"
520,"{""10"": "" ३ऱ्या एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा ""}"
521,"{""10"": "" ३ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
521,"{""10"": "" ३ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
521,"{""10"": "" ३ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
521,"{""10"": "" ३ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
522,"{""10"": ""माता बाल आरोग्य संगोपन कार्ड अद्ययावत - ३ऱ्या तिमाहीत ""}"
522,"{""10"": ""माता बाल आरोग्य संगोपन कार्ड अद्ययावत - ३ऱ्या तिमाहीत ""}"
523,"{""10"": ""४ थी  एएनसी तपासणी ""}"
523,"{""10"": ""४ थी  एएनसी तपासणी ""}"
523,"{""10"": ""४ थी  एएनसी तपासणी ""}"
523,"{""10"": ""४ थी  एएनसी तपासणी ""}"
523,"{""10"": ""४ थी  एएनसी तपासणी ""}"
528,"{""10"": ""४ थी एएनसी युरीन अल्बुमीन ""}"
528,"{""10"": ""४ थी एएनसी युरीन अल्बुमीन ""}"
529,"{""10"": ""४ थी एएनसी युरीन शुगर ""}"
529,"{""10"": ""४ थी एएनसी युरीन शुगर ""}"
530,"{""10"": ""४ थ्या  एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या  ""}"
530,"{""10"": ""४ थ्या  एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या  ""}"
531,"{""10"": ""४ थ्या  एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या  ""}"
531,"{""10"": ""४ थ्या  एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या  ""}"
532,"{""10"": ""४ थ्या  एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
532,"{""10"": ""४ थ्या  एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
532,"{""10"": ""४ थ्या  एएनसी तपासणीवेळी ओटीपोटाची तपासणी ""}"
533,"{""10"": ""४ थ्या  एएनसी तपासणी धोक्याची माता ""}"
533,"{""10"": ""४ थ्या  एएनसी तपासणी धोक्याची माता ""}"
534,"{""10"": ""४ थ्या  एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा ""}"
534,"{""10"": ""४ थ्या  एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा ""}"
535,"{""10"": ""४ थ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
535,"{""10"": ""४ थ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
535,"{""10"": ""४ थ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
535,"{""10"": ""४ थ्या एएनसी पूरक पोषण आहाराची उपलब्धता  ""}"
536,"{""10"": ""गर्भपात / प्रसूती ""}"
536,"{""10"": ""गर्भपात / प्रसूती ""}"
537,"{""10"": ""जन्माची स्थिती ""}"
537,"{""10"": ""जन्माची स्थिती ""}"
539,"{""10"": ""प्रसुतीचे ठिकाण ""}"
539,"{""10"": ""प्रसुतीचे ठिकाण ""}"
539,"{""10"": ""प्रसुतीचे ठिकाण ""}"
539,"{""10"": ""प्रसुतीचे ठिकाण ""}"
539,"{""10"": ""प्रसुतीचे ठिकाण ""}"
540,"{""10"": ""प्रसुतीचा प्रकार ""}"
540,"{""10"": ""प्रसुतीचा प्रकार ""}"
540,"{""10"": ""प्रसुतीचा प्रकार ""}"
541,"{""10"": ""शासनाकडून मोफत वाहनाची सुविधा मिळाली ""}"
541,"{""10"": ""शासनाकडून मोफत वाहनाची सुविधा मिळाली ""}"
542,"{""10"": ""शासनाकडून आर्थिक सहायय मिळाली ""}"
542,"{""10"": ""शासनाकडून आर्थिक सहायय मिळाली ""}"
542,"{""10"": ""शासनाकडून आर्थिक सहायय मिळाली ""}"
544,"{""10"": ""घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले ""}"
544,"{""10"": ""घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले ""}"
544,"{""10"": ""घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले ""}"
544,"{""10"": ""घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले ""}"
544,"{""10"": ""घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले ""}"
544,"{""10"": ""घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले ""}"
544,"{""10"": ""घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले ""}"
544,"{""10"": ""घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले ""}"
544,"{""10"": ""घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
327,"{""10"": ""सध्या शिकत असलेला वर्ग ""}"
328,"{""10"": ""नियमित / अनियमित ""}"
328,"{""10"": ""नियमित / अनियमित ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
329,"{""10"": ""शाळेत न जाण्याची कारण ""}"
48,"{""10"": ""शाळेचा प्रवर्ग ""}"
48,"{""10"": ""शाळेचा प्रवर्ग ""}"
48,"{""10"": ""शाळेचा प्रवर्ग ""}"
49,"{""10"": ""शाळेचा प्रकार ""}"
49,"{""10"": ""शाळेचा प्रकार ""}"
49,"{""10"": ""शाळेचा प्रकार ""}"
53,"{""10"": ""जर कार्यालयीन कामकाजाची भाषा स्थानिक भाषेशी जुळत असेल तर ""}"
53,"{""10"": ""जर कार्यालयीन कामकाजाची भाषा स्थानिक भाषेशी जुळत असेल तर ""}"
88,"{""10"": ""किमान एक महिला शिक्षक उपलब्ध ""}"
88,"{""10"": ""किमान एक महिला शिक्षक उपलब्ध ""}"
92,"{""10"": ""मध्यान्ह भोजन कोण शिजवते ""}"
92,"{""10"": ""मध्यान्ह भोजन कोण शिजवते ""}"
92,"{""10"": ""मध्यान्ह भोजन कोण शिजवते ""}"
92,"{""10"": ""मध्यान्ह भोजन कोण शिजवते ""}"
93,"{""10"": ""मध्यान्ह भोजन शिजवण्यासाठी स्वयंपाकी उपलब्ध ""}"
93,"{""10"": ""मध्यान्ह भोजन शिजवण्यासाठी स्वयंपाकी उपलब्ध ""}"
94,"{""10"": ""मध्यान्ह भोजन शिजवण्यासाठी मदतनीस उपलब्ध ""}"
94,"{""10"": ""मध्यान्ह भोजन शिजवण्यासाठी मदतनीस उपलब्ध ""}"
95,"{""10"": ""मध्यान्ह भोजनासाठी स्वतंत्र स्वच्छता कामगार ""}"
95,"{""10"": ""मध्यान्ह भोजनासाठी स्वतंत्र स्वच्छता कामगार ""}"
96,"{""10"": ""शाळेच्या इमारतीची उपलब्धता  ""}"
96,"{""10"": ""शाळेच्या इमारतीची उपलब्धता  ""}"
97,"{""10"": ""बालकांसाठी शौचालय ""}"
97,"{""10"": ""बालकांसाठी शौचालय ""}"
98,"{""10"": ""मुलींसाठी स्वतंत्र शौचालय ""}"
98,"{""10"": ""मुलींसाठी स्वतंत्र शौचालय ""}"
99,"{""10"": ""शौचालयात पाण्याची उपलब्धता ""}"
99,"{""10"": ""शौचालयात पाण्याची उपलब्धता ""}"
100,"{""10"": ""संरक्षण भिंत उपलब्ध ""}"
100,"{""10"": ""संरक्षण भिंत उपलब्ध ""}"
102,"{""10"": ""ग्रंथालय उपलब्ध ""}"
102,"{""10"": ""ग्रंथालय उपलब्ध ""}"
103,"{""10"": ""खेळाचे मैदान उपलब्ध  ""}"
103,"{""10"": ""खेळाचे मैदान उपलब्ध  ""}"
104,"{""10"": ""शेडसह स्वतंत्र स्वयंपाकघर ""}"
104,"{""10"": ""शेडसह स्वतंत्र स्वयंपाकघर ""}"
105,"{""10"": ""अपंगांसाठी अनुकूल रॅंम्प ""}"
105,"{""10"": ""अपंगांसाठी अनुकूल रॅंम्प ""}"
106,"{""10"": ""पिण्याच्या पाण्याची उपलब्धता ""}"
106,"{""10"": ""पिण्याच्या पाण्याची उपलब्धता ""}"
107,"{""10"": ""विजेची उपलब्धता ""}"
107,"{""10"": ""विजेची उपलब्धता ""}"
109,"{""10"": ""प्रयोगशाळेची उपलब्धता ""}"
109,"{""10"": ""प्रयोगशाळेची उपलब्धता ""}"
110,"{""10"": ""शाळा व्यवस्थापन समितीची स्थापना ""}"
110,"{""10"": ""शाळा व्यवस्थापन समितीची स्थापना ""}"
340,"{""10"": ""ग्रामीण / शहरी""}"
340,"{""10"": ""ग्रामीण / शहरी""}"
341,"{""10"": ""प्राथमिक शाळेची उपलब्धता  ""}"
341,"{""10"": ""प्राथमिक शाळेची उपलब्धता  ""}"
343,"{""10"": ""प्राथमिक शाळेतील सर्वात खालचा वर्ग ""}"
343,"{""10"": ""प्राथमिक शाळेतील सर्वात खालचा वर्ग ""}"
343,"{""10"": ""प्राथमिक शाळेतील सर्वात खालचा वर्ग ""}"
343,"{""10"": ""प्राथमिक शाळेतील सर्वात खालचा वर्ग ""}"
343,"{""10"": ""प्राथमिक शाळेतील सर्वात खालचा वर्ग ""}"
344,"{""10"": ""प्राथमिक शाळेतील सर्वात वरचा वर्ग ""}"
344,"{""10"": ""प्राथमिक शाळेतील सर्वात वरचा वर्ग ""}"
344,"{""10"": ""प्राथमिक शाळेतील सर्वात वरचा वर्ग ""}"
345,"{""10"": ""प्राथमिक शाळेचा प्रवर्ग गट ""}"
345,"{""10"": ""प्राथमिक शाळेचा प्रवर्ग गट ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
347,"{""10"": ""शाळेत जाण्यासाठी येणारे अडथळे ""}"
349,"{""10"": ""उच्च प्राथमिक शाळा उपलब्ध ""}"
349,"{""10"": ""उच्च प्राथमिक शाळा उपलब्ध ""}"
351,"{""10"": ""उच्च प्राथमिक शाळेतील सर्वात खालचा वर्ग ""}"
351,"{""10"": ""उच्च प्राथमिक शाळेतील सर्वात खालचा वर्ग ""}"
351,"{""10"": ""उच्च प्राथमिक शाळेतील सर्वात खालचा वर्ग ""}"
352,"{""10"": ""उच्च प्राथमिक शाळेतील सर्वात वरचा वर्ग ""}"
352,"{""10"": ""उच्च प्राथमिक शाळेतील सर्वात वरचा वर्ग ""}"
352,"{""10"": ""उच्च प्राथमिक शाळेतील सर्वात वरचा वर्ग ""}"
353,"{""10"": ""उच्च प्राथमिक शाळेचा प्रवर्ग ""}"
353,"{""10"": ""उच्च प्राथमिक शाळेचा प्रवर्ग ""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
355,"{""10"": ""उच्च प्राथमिक शाळेत जाण्यासाठी येणारे अडथळे""}"
357,"{""10"": ""माध्यमिक शाळा उपलब्ध  ""}"
357,"{""10"": ""माध्यमिक शाळा उपलब्ध  ""}"
359,"{""10"": ""माध्यमिक शाळेतील सर्वात खालचा वर्ग""}"
359,"{""10"": ""माध्यमिक शाळेतील सर्वात खालचा वर्ग""}"
360,"{""10"": ""माध्यमिक शाळेतील सर्वात वरचा वर्ग  ""}"
360,"{""10"": ""माध्यमिक शाळेतील सर्वात वरचा वर्ग  ""}"
361,"{""10"": "" माध्यमिक शाळेचा प्रवर्ग ""}"
361,"{""10"": "" माध्यमिक शाळेचा प्रवर्ग ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
363,"{""10"": ""माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
365,"{""10"": ""उच्च माध्यमिक शाळा उपलब्ध ""}"
365,"{""10"": ""उच्च माध्यमिक शाळा उपलब्ध ""}"
367,"{""10"": ""उच्च माध्यमिक शाळेतील सर्वात खालचा वर्ग ""}"
367,"{""10"": ""उच्च माध्यमिक शाळेतील सर्वात खालचा वर्ग ""}"
368,"{""10"": ""उच्च माध्यमिक शाळेतील सर्वात वरचा वर्ग  ""}"
368,"{""10"": ""उच्च माध्यमिक शाळेतील सर्वात वरचा वर्ग  ""}"
369,"{""10"": ""उच्च माध्यमिक शाळेचा प्रवर्ग ""}"
369,"{""10"": ""उच्च माध्यमिक शाळेचा प्रवर्ग ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
371,"{""10"": ""उच्च माध्यमिक शाळेत जाण्यासाठी येणारे अडथळे ""}"
373,"{""10"": ""अंगणवाडी केंद्र उपलब्ध ""}"
373,"{""10"": ""अंगणवाडी केंद्र उपलब्ध ""}"
375,"{""10"": ""अंगणवाडीमध्ये जाण्यासाठी येणारे अडथळे ""}"
375,"{""10"": ""अंगणवाडीमध्ये जाण्यासाठी येणारे अडथळे ""}"
